hanzi,tl,frequency,poj,tl_num,poj_num
可憐,khó-lîn,25,khó-lîn,kho2lin5,kho2lin5
可憐,khónn-lîn,25,khóⁿ-lîn,khonn2lin5,khonn2lin5
可疑,khónn-gî,25,khóⁿ-gî,khonn2gi5,khonn2gi5
可見,khónn-kiàn,25,khóⁿ-kiàn,khonn2kian3,khonn2kian3
台詞,tâi-sîr,25,tâi-sîr,tai5sir5,tai5sir5
台語,tâi-gír,25,tâi-gír,tai5gir2,tai5gir2
史官,sír-kuann,25,sír-koaⁿ,sir2kuann1,sir2koann1
史官,sú-kuann,25,sú-koaⁿ,su2kuann1,su2koann1
史策,sír-tshik,25,sír-chhek,sir2tshik4,sir2chhek4
史策,sú-tshik,25,sú-chhek,su2tshik4,su2chhek4
史記,sír-kì,25,sír-kì,sir2ki3,sir2ki3
史記,sú-kì,25,sú-kì,su2ki3,su2ki3
司令,sir-līng,25,sir-lēng,sir1ling7,sir1leng7
司機,sir-ki,25,sir-ki,sir1ki1,sir1ki1
司法,sir-huat,25,sir-hoat,sir1huat4,sir1hoat4
司空,sir-khong,25,sir-khong,sir1khong1,sir1khong1
司空,su-khong,25,su-khong,su1khong1,su1khong1
司長,sir-tiúnn,25,sir-tiúⁿ,sir1tiunn2,sir1tiunn2
司馬,sir-má,25,sir-má,sir1ma2,sir1ma2
名刺,mè-sì,25,mè-sì,me3si3,me3si3
名姓,miâ-sìnn,25,miâ-sìⁿ,mia5sinn3,mia5sinn3
味噌,mí-soh,25,mí-soh,mi2soh4,mi2soh4
味噌,mí-sooh,25,mí-so͘h,mi2sooh4,mi2sooh4
唯一,î-it,25,î-it,i5it4,i5it4
善事,siān-sīr,25,siān-sīr,sian7sir7,sian7sir7
善事,siǎn-sīr,25,siǎn-sīr,sian6sir7,sian6sir7
善書,siān-tsir,25,siān-chir,sian7tsir1,sian7chir1
善書,siān-tsu,25,siān-chu,sian7tsu1,sian7chu1
善書,siǎn-tsir,25,siǎn-chir,sian6tsir1,sian6chir1
單據,tuann-kì,25,toaⁿ-kì,tuann1ki3,toann1ki3
單據,tuann-kìr,25,toaⁿ-kìr,tuann1kir3,toann1kir3
單據,tuann-kù,25,toaⁿ-kù,tuann1ku3,toann1ku3
四季,sì-kuì,25,sì-kùi,si3kui3,si3kui3
四季,sìr-kuì,25,sìr-kùi,sir3kui3,sir3kui3
四常,sìr-siông,25,sìr-siông,sir3siong5,sir3siong5
四方,sìr-hong,25,sìr-hong,sir3hong1,sir3hong1
四時,sìr-sî,25,sìr-sî,sir3si5,sir3si5
四神,sìr-sîn,25,sìr-sîn,sir3sin5,sir3sin5
四肢,sìr-tsi,25,sìr-chi,sir3tsi1,sir3chi1
四肢,sù-tsi,25,sù-chi,su3tsi1,su3chi1
回批,huê-phe,25,hôe-phe,hue5phe1,hoe5phe1
回批,hêr-phue,25,hêr-phoe,her5phue1,her5phoe1
回答,hêr-tap,25,hêr-tap,her5tap4,her5tap4
回話,hê-uē,25,hê-ōe,he5ue7,he5oe7
回話,hêr-uē,25,hêr-ōe,her5ue7,her5oe7
回頭,hêr-thâu,25,hêr-thâu,her5thau5,her5thau5
固辭,kòo-sîr,25,kò͘-sîr,koo3sir5,koo3sir5
固辭,kòo-sû,25,kò͘-sû,koo3su5,koo3su5
國事,kok-sīr,25,kok-sīr,kok4sir7,kok4sir7
國史,kok-sír,25,kok-sír,kok4sir2,kok4sir2
國史,kok-sú,25,kok-sú,kok4su2,kok4su2
國師,kok-sir,25,kok-sir,kok4sir1,kok4sir1
國語,kok-gír,25,kok-gír,kok4gir2,kok4gir2
地動,kuē-tāng,25,kōe-tāng,kue7tang7,koe7tang7
地動,kē-tāng,25,kē-tāng,ke7tang7,ke7tang7
地氣,terē-khì,25,tēre-khì,tere7khi3,tere7khi3
地氣,tuē-khì,25,tōe-khì,tue7khi3,toe7khi3
地氣,tē-khì,25,tē-khì,te7khi3,te7khi3
地皮,terē-phêr,25,tēre-phêr,tere7pher5,tere7pher5
地皮,tuē-phêr,25,tōe-phêr,tue7pher5,toe7pher5
基隆,kere-lâng,25,kere-lâng,kere1lang5,kere1lang5
基隆,kue-lâng,25,koe-lâng,kue1lang5,koe1lang5
堅辭,kian-sîr,25,kian-sîr,kian1sir5,kian1sir5
堅辭,kian-sû,25,kian-sû,kian1su5,kian1su5
塗皮,thôo-phuê,25,thô͘-phôe,thoo5phue5,thoo5phoe5
塗皮,thôo-phê,25,thô͘-phê,thoo5phe5,thoo5phe5
塗皮,thôo-phêr,25,thô͘-phêr,thoo5pher5,thoo5pher5
墓壙,bōo-khòng,25,bō͘-khòng,boo7khong3,boo7khong3
墓壙,bōo-khǹg,25,bō͘-khǹg,boo7khng3,boo7khng3
墓庵,bōo-am,25,bō͘-am,boo7am1,boo7am1
墓桌,bōng-toh,25,bōng-toh,bong7toh4,bong7toh4
墓桌,bōo-toh,25,bō͘-toh,boo7toh4,boo7toh4
墓粿,bōo-ké,25,bō͘-ké,boo7ke2,boo7ke2
墓粿,bōo-kér,25,bō͘-kér,boo7ker2,boo7ker2
士官,sīr-kuann,25,sīr-koaⁿ,sir7kuann1,sir7koann1
士官,sǐr-kuann,25,sǐr-koaⁿ,sir6kuann1,sir6koann1
士氣,sīr-khì,25,sīr-khì,sir7khi3,sir7khi3
士氣,sǐr-khì,25,sǐr-khì,sir6khi3,sir6khi3
外皮,guā-phê,25,gōa-phê,gua7phe5,goa7phe5
外皮,guā-phêr,25,gōa-phêr,gua7pher5,goa7pher5
外科,guā-khe,25,gōa-khe,gua7khe1,goa7khe1
外科,guā-kher,25,gōa-kher,gua7kher1,goa7kher1
大乘,tāi-sīng,25,tāi-sēng,tai7sing7,tai7seng7
大事,tuā-sīr,25,tōa-sīr,tua7sir7,toa7sir7
大事,tāi-sīr,25,tāi-sīr,tai7sir7,tai7sir7
大士,tāi-sīr,25,tāi-sīr,tai7sir7,tai7sir7
大士,tāi-sǐr,25,tāi-sǐr,tai7sir6,tai7sir6
大師,tāi-sir,25,tāi-sir,tai7sir1,tai7sir1
大暑,tāi-sír,25,tāi-sír,tai7sir2,tai7sir2
天官,thian-kuan,25,thian-koan,thian1kuan1,thian1koan1
天師,thian-sir,25,thian-sir,thian1sir1,thian1sir1
天師,thian-su,25,thian-su,thian1su1,thian1su1
天干,thian-kan,25,thian-kan,thian1kan1,thian1kan1
太史,thài-sír,25,thài-sír,thai3sir2,thai3sir2
太史,thài-sú,25,thài-sú,thai3su2,thai3su2
太子,thài-tsír,25,thài-chír,thai3tsir2,thai3chir2
太師,thài-sir,25,thài-sir,thai3sir1,thai3sir1
契據,kherè-kìr,25,khère-kìr,khere3kir3,khere3kir3
契據,khuè-kìr,25,khòe-kìr,khue3kir3,khoe3kir3
契據,khuè-kù,25,khòe-kù,khue3ku3,khoe3ku3
契據,khè-kì,25,khè-kì,khe3ki3,khe3ki3
套語,thò-gí,25,thò-gí,tho3gi2,tho3gi2
套語,thò-gír,25,thò-gír,tho3gir2,tho3gir2
套語,thò-gú,25,thò-gú,tho3gu2,tho3gu2
女士,lír-sīr,25,lír-sīr,lir2sir7,lir2sir7
女士,lír-sǐr,25,lír-sǐr,lir2sir6,lir2sir6
好處,hó-tshìr,25,hó-chhìr,ho2tshir3,ho2chhir3
如今,jîr-kim,25,jîr-kim,jir5kim1,jir5kim1
如今,lîr-kim,25,lîr-kim,lir5kim1,lir5kim1
如何,jîr-hô,25,jîr-hô,jir5ho5,jir5ho5
如何,lîr-hô,25,lîr-hô,lir5ho5,lir5ho5
如來,jîr-lâi,25,jîr-lâi,jir5lai5,jir5lai5
如來,lîr-lâi,25,lîr-lâi,lir5lai5,lir5lai5
如左,jîr-tsó,25,jîr-chó,jir5tso2,jir5cho2
如左,jû-tsó,25,jû-chó,ju5tso2,ju5cho2
如左,lîr-tsó,25,lîr-chó,lir5tso2,lir5cho2
如左,lû-tsó,25,lû-chó,lu5tso2,lu5cho2
如常,jîr-siông,25,jîr-siông,jir5siong5,jir5siong5
如常,jû-siông,25,jû-siông,ju5siong5,ju5siong5
如常,lîr-siông,25,lîr-siông,lir5siong5,lir5siong5
如常,lû-siông,25,lû-siông,lu5siong5,lu5siong5
如意,jîr-ì,25,jîr-ì,jir5i3,jir5i3
如意,lîr-ì,25,lîr-ì,lir5i3,lir5i3
如數,jîr-sòo,25,jîr-sò͘,jir5soo3,jir5soo3
如數,jû-sòo,25,jû-sò͘,ju5soo3,ju5soo3
如數,lîr-sòo,25,lîr-sò͘,lir5soo3,lir5soo3
如數,lû-sòo,25,lû-sò͘,lu5soo3,lu5soo3
如是,jîr-sī,25,jîr-sī,jir5si7,jir5si7
如是,jîr-sǐ,25,jîr-sǐ,jir5si6,jir5si6
如是,jû-sī,25,jû-sī,ju5si7,ju5si7
如是,lîr-sī,25,lîr-sī,lir5si7,lir5si7
如是,lîr-sǐ,25,lîr-sǐ,lir5si6,lir5si6
如是,lû-sī,25,lû-sī,lu5si7,lu5si7
如此,jîr-tshír,25,jîr-chhír,jir5tshir2,jir5chhir2
如此,lîr-tshír,25,lîr-chhír,lir5tshir2,lir5chhir2
如流,jîr-liû,25,jîr-liû,jir5liu5,jir5liu5
如流,jû-liû,25,jû-liû,ju5liu5,ju5liu5
如流,lîr-liû,25,lîr-liû,lir5liu5,lir5liu5
如流,lû-liû,25,lû-liû,lu5liu5,lu5liu5
如願,jîr-guān,25,jîr-goān,jir5guan7,jir5goan7
如願,lîr-guān,25,lîr-goān,lir5guan7,lir5goan7
如願,lû-guān,25,lû-goān,lu5guan7,lu5goan7
字句,lī-kù,25,lī-kù,li7ku3,li7ku3
字據,jī-kìr,25,jī-kìr,ji7kir3,ji7kir3
字據,jī-kù,25,jī-kù,ji7ku3,ji7ku3
字據,lī-kì,25,lī-kì,li7ki3,li7ki3
字據,lī-kìr,25,lī-kìr,li7kir3,li7kir3
字派,jī-phài,25,jī-phài,ji7phai3,ji7phai3
字派,lī-phài,25,lī-phài,li7phai3,li7phai3
孝墓,hàu-bōo,25,hàu-bō͘,hau3boo7,hau3boo7
學科,ha̍k-khe,25,ha̍k-khe,hak8khe1,hak8khe1
學科,ha̍k-kher,25,ha̍k-kher,hak8kher1,hak8kher1
寄語,kì-gí,25,kì-gí,ki3gi2,ki3gi2
寄語,kì-gír,25,kì-gír,ki3gir2,ki3gir2
寄語,kì-gú,25,kì-gú,ki3gu2,ki3gu2
實據,si̍t-kì,25,si̍t-kì,sit8ki3,sit8ki3
實據,si̍t-kìr,25,si̍t-kìr,sit8kir3,sit8kir3
實據,si̍t-kù,25,si̍t-kù,sit8ku3,sit8ku3
寧可,lîng-khónn,25,lêng-khóⁿ,ling5khonn2,leng5khonn2
寿司,sú-sih,25,sú-sih,su2sih4,su2sih4
小乘,sió-sīng,25,sió-sēng,sio2sing7,sio2seng7
小事,siáu-sīr,25,siáu-sīr,siau2sir7,siau2sir7
小事,siáu-sū,25,siáu-sū,siau2su7,siau2su7
小使,siáu-sír,25,siáu-sír,siau2sir2,siau2sir2
小妹,sió-bēr,25,sió-bēr,sio2ber7,sio2ber7
小暑,siáu-sír,25,siáu-sír,siau2sir2,siau2sir2
小碼,sió-bé,25,sió-bé,sio2be2,sio2be2
尾溜,bér-liu,25,bér-liu,ber2liu1,ber2liu1
尾牙,bér-gê,25,bér-gê,ber2ge5,ber2ge5
居士,kir-sīr,25,kir-sīr,kir1sir7,kir1sir7
居士,kir-sǐr,25,kir-sǐr,kir1sir6,kir1sir6
居士,ku-sū,25,ku-sū,ku1su7,ku1su7
工事,kang-sīr,25,kang-sīr,kang1sir7,kang1sir7
布袋,pòo-tēr,25,pò͘-tēr,poo3ter7,poo3ter7
師公,sir-kong,25,sir-kong,sir1kong1,sir1kong1
師公,su-kong,25,su-kong,su1kong1,su1kong1
師婆,sir-pô,25,sir-pô,sir1po5,sir1po5
師婆,su-pô,25,su-pô,su1po5,su1po5
師弟,sir-tē,25,sir-tē,sir1te7,sir1te7
師弟,sir-tě,25,sir-tě,sir1te6,sir1te6
師徒,sir-tôo,25,sir-tô͘,sir1too5,sir1too5
師承,sir-sîng,25,sir-sêng,sir1sing5,sir1seng5
師承,su-sîng,25,su-sêng,su1sing5,su1seng5
師父,sir-hū,25,sir-hū,sir1hu7,sir1hu7
師父,sir-hǔ,25,sir-hǔ,sir1hu6,sir1hu6
師爺,sir-iâ,25,sir-iâ,sir1ia5,sir1ia5
師爺,su-iâ,25,su-iâ,su1ia5,su1ia5
師範,sir-huān,25,sir-hoān,sir1huan7,sir1hoan7
師範,sir-huǎn,25,sir-hoǎn,sir1huan6,sir1hoan6
師長,sir-tiúnn,25,sir-tiúⁿ,sir1tiunn2,sir1tiunn2
年歲,nî-hèr,25,nî-hèr,ni5her3,ni5her3
序文,sīr-bûn,25,sīr-bûn,sir7bun5,sir7bun5
序文,sū-bûn,25,sū-bûn,su7bun5,su7bun5
序文,sǐr-bûn,25,sǐr-bûn,sir6bun5,sir6bun5
廈門,ē-mn̂g,25,ē-mn̂g,e7mng5,e7mng5
廈門,ě-mn̂g,25,ě-mn̂g,e6mng5,e6mng5
廢人,huè-jîn,25,hòe-jîn,hue3jin5,hoe3jin5
廢人,huè-lîn,25,hòe-lîn,hue3lin5,hoe3lin5
廢人,huì-lîn,25,hùi-lîn,hui3lin5,hui3lin5
廢塚,huè-thióng,25,hòe-thióng,hue3thiong2,hoe3thiong2
廢塚,huì-thióng,25,hùi-thióng,hui3thiong2,hui3thiong2
廢墜,huè-tuī,25,hòe-tūi,hue3tui7,hoe3tui7
廢墜,huì-tuī,25,hùi-tūi,hui3tui7,hui3tui7
廢墳,huè-hûn,25,hòe-hûn,hue3hun5,hoe3hun5
廢墳,huì-hûn,25,hùi-hûn,hui3hun5,hui3hun5
廢婚,huè-hun,25,hòe-hun,hue3hun1,hoe3hun1
廢婚,huì-hun,25,hùi-hun,hui3hun1,hui3hun1
廢官,huè-kuann,25,hòe-koaⁿ,hue3kuann1,hoe3koann1
廢官,huì-kuann,25,hùi-koaⁿ,hui3kuann1,hui3koann1
廢捒,huè-sak,25,hòe-sak,hue3sak4,hoe3sak4
廢捒,huì-sak,25,hùi-sak,hui3sak4,hui3sak4
廢物,huè-mi̍h,25,hòe-mi̍h,hue3mih8,hoe3mih8
廢物,huè-mn̍gh,25,hòe-mn̍gh,hue3mngh8,hoe3mngh8
廢物,huì-mi̍h,25,hùi-mi̍h,hui3mih8,hui3mih8
廢疾,huè-tsi̍k,25,hòe-che̍k,hue3tsik8,hoe3chek8
廢疾,huè-tsi̍t,25,hòe-chi̍t,hue3tsit8,hoe3chit8
廢疾,huì-tsi̍k,25,hùi-che̍k,hui3tsik8,hui3chek8
廢疾,huì-tsi̍t,25,hùi-chi̍t,hui3tsit8,hui3chit8
廢約,huè-iok,25,hòe-iok,hue3iok4,hoe3iok4
廢約,huì-iok,25,hùi-iok,hui3iok4,hui3iok4
廢紙,huè-tsuá,25,hòe-chóa,hue3tsua2,hoe3choa2
廢紙,huì-tsuá,25,hùi-chóa,hui3tsua2,hui3choa2
廢話,huè-uē,25,hòe-ōe,hue3ue7,hoe3oe7
廢除,huè-tîr,25,hòe-tîr,hue3tir5,hoe3tir5
引序,ín-sīr,25,ín-sīr,in2sir7,in2sir7
引序,ín-sū,25,ín-sū,in2su7,in2su7
引序,ín-sǐr,25,ín-sǐr,in2sir6,in2sir6
弟子,tē-tsír,25,tē-chír,te7tsir2,te7chir2
弟子,tě-tsír,25,tě-chír,te6tsir2,te6chir2
強欲,kiông-berh,25,kiông-berh,kiong5berh4,kiong5berh4
御璽,gī-sú,25,gī-sú,gi7su2,gi7su2
御璽,gīr-sú,25,gīr-sú,gir7su2,gir7su2
御璽,gū-sú,25,gū-sú,gu7su2,gu7su2
御用,gī-iōng,25,gī-iōng,gi7iong7,gi7iong7
御用,gīr-iōng,25,gīr-iōng,gir7iong7,gir7iong7
御筆,gī-pit,25,gī-pit,gi7pit4,gi7pit4
御筆,gīr-pit,25,gīr-pit,gir7pit4,gir7pit4
御筆,gū-pit,25,gū-pit,gu7pit4,gu7pit4
御膳,gī-siān,25,gī-siān,gi7sian7,gi7sian7
御膳,gīr-siān,25,gīr-siān,gir7sian7,gir7sian7
御膳,gū-siān,25,gū-siān,gu7sian7,gu7sian7
御製,gī-tsè,25,gī-chè,gi7tse3,gi7che3
御製,gīr-tsè,25,gīr-chè,gir7tse3,gir7che3
御製,gū-tsè,25,gū-chè,gu7tse3,gu7che3
御駕,gī-kà,25,gī-kà,gi7ka3,gi7ka3
御駕,gīr-kà,25,gīr-kà,gir7ka3,gir7ka3
御駕,gū-kà,25,gū-kà,gu7ka3,gu7ka3
心事,sim-sīr,25,sim-sīr,sim1sir7,sim1sir7
心思,sim-sir,25,sim-sir,sim1sir1,sim1sir1
心緒,sim-sīr,25,sim-sīr,sim1sir7,sim1sir7
心緒,sim-sǐr,25,sim-sǐr,sim1sir6,sim1sir6
応援,őo-ián,25,ŏ͘-ián,oo1ian2,oo9ian2
思念,sir-liām,25,sir-liām,sir1liam7,sir1liam7
思慕,sir-bōo,25,sir-bō͘,sir1boo7,sir1boo7
思慮,sir-līr,25,sir-līr,sir1lir7,sir1lir7
思慮,su-lū,25,su-lū,su1lu7,su1lu7
思考,sir-khónn,25,sir-khóⁿ,sir1khonn2,sir1khonn2
思量,sir-liông,25,sir-liông,sir1liong5,sir1liong5
思量,sir-niû,25,sir-niû,sir1niu5,sir1niu5
思量,su-liông,25,su-liông,su1liong5,su1liong5
思量,su-niû,25,su-niû,su1niu5,su1niu5
恩師,irn-sir,25,irn-sir,irn1sir1,irn1sir1
恩師,un-sir,25,un-sir,un1sir1,un1sir1
恩賜,in-sù,25,in-sù,in1su3,in1su3
恩賜,irn-sìr,25,irn-sìr,irn1sir3,irn1sir3
恩賜,un-sìr,25,un-sìr,un1sir3,un1sir3
想欲,siūnn-berh,25,siūⁿ-berh,siunn7berh4,siunn7berh4
想欲,siǔnn-berh,25,siǔⁿ-berh,siunn6berh4,siunn6berh4
感悟,kám-gōo,25,kám-gō͘,kam2goo7,kam2goo7
憑據,pîn-kìr,25,pîn-kìr,pin5kir3,pin5kir3
成語,sîng-gír,25,sêng-gír,sing5gir2,seng5gir2
成語,sîng-gú,25,sêng-gú,sing5gu2,seng5gu2
技師,kī-sir,25,kī-sir,ki7sir1,ki7sir1
技師,kī-su,25,kī-su,ki7su1,ki7su1
技師,kǐ-sir,25,kǐ-sir,ki6sir1,ki6sir1
投資,tâu-tsir,25,tâu-chir,tau5tsir1,tau5chir1
抽退,thiu-thèr,25,thiu-thèr,thiu1ther3,thiu1ther3
拍洗,phah-seré,25,phah-sére,phah4sere2,phah4sere2
拍洗,phah-sué,25,phah-sóe,phah4sue2,phah4soe2
拍洗,phah-sé,25,phah-sé,phah4se2,phah4se2
拍退,phah-thèr,25,phah-thèr,phah4ther3,phah4ther3
挨推,ere-ther,25,ere-ther,ere1ther1,ere1ther1
挨推,ue-the,25,oe-the,ue1the1,oe1the1
挨推,ue-ther,25,oe-ther,ue1ther1,oe1ther1
探仔,thàm-á,25,thàm-á,tham3a2,tham3a2
掰會,pé-hē,25,pé-hē,pe2he7,pe2he7
掰會,pér-hēr,25,pér-hēr,per2her7,per2her7
揚げ,á-geh,25,á-geh,a2geh4,a2geh4
搖會,iô-huē,25,iô-hōe,io5hue7,io5hoe7
搖會,iô-hē,25,iô-hē,io5he7,io5he7
搖會,iô-hēr,25,iô-hēr,io5her7,io5her7
摩訶,môo-ho,25,mô͘-ho,moo5ho1,moo5ho1
摩訶,môo-honn,25,mô͘-hoⁿ,moo5honn1,moo5honn1
摩訶,môo-hoo,25,mô͘-ho͘,moo5hoo1,moo5hoo1
據在,kìr-tsāi,25,kìr-chāi,kir3tsai7,kir3chai7
據在,kìr-tsǎi,25,kìr-chǎi,kir3tsai6,kir3chai6
據實,kì-si̍t,25,kì-si̍t,ki3sit8,ki3sit8
據實,kìr-si̍t,25,kìr-si̍t,kir3sit8,kir3sit8
據實,kù-si̍t,25,kù-si̍t,ku3sit8,ku3sit8
據險,kì-hiám,25,kì-hiám,ki3hiam2,ki3hiam2
據險,kìr-hiám,25,kìr-hiám,kir3hiam2,kir3hiam2
據險,kù-hiám,25,kù-hiám,ku3hiam2,ku3hiam2
收據,siu-kìr,25,siu-kìr,siu1kir3,siu1kir3
故事,kòo-sīr,25,kò͘-sīr,koo3sir7,koo3sir7
敕語,thik-gí,25,thek-gí,thik4gi2,thek4gi2
敕語,thik-gír,25,thek-gír,thik4gir2,thek4gir2
敕語,thik-gú,25,thek-gú,thik4gu2,thek4gu2
敘事,sīr-sīr,25,sīr-sīr,sir7sir7,sir7sir7
敘事,sǐr-sīr,25,sǐr-sīr,sir6sir7,sir6sir7
教師,kàu-sir,25,kàu-sir,kau3sir1,kau3sir1
敝姓,pè-sìng,25,pè-sèng,pe3sing3,pe3seng3
敝舍,pè-sià,25,pè-sià,pe3sia3,pe3sia3
敝處,pè-tshìr,25,pè-chhìr,pe3tshir3,pe3chhir3
敝處,pè-tshù,25,pè-chhù,pe3tshu3,pe3chhu3
斯文,sir-bûn,25,sir-bûn,sir1bun5,sir1bun5
昆布,khòng-buh,25,khòng-buh,khong3buh4,khong3buh4
暑天,sír-thian,25,sír-thian,sir2thian1,sir2thian1
暑天,sú-thian,25,sú-thian,su2thian1,su2thian1
暗語,àm-gí,25,àm-gí,am3gi2,am3gi2
暗語,àm-gír,25,àm-gír,am3gir2,am3gir2
暗語,àm-gú,25,àm-gú,am3gu2,am3gu2
書信,sir-sìn,25,sir-sìn,sir1sin3,sir1sin3
書信,su-sìn,25,su-sìn,su1sin3,su1sin3
書信,tsir-sìn,25,chir-sìn,tsir1sin3,chir1sin3
書信,tsu-sìn,25,chu-sìn,tsu1sin3,chu1sin3
書堂,tsir-tông,25,chir-tông,tsir1tong5,chir1tong5
書堂,tsu-tông,25,chu-tông,tsu1tong5,chu1tong5
書法,sir-huat,25,sir-hoat,sir1huat4,sir1hoat4
書生,sir-sing,25,sir-seng,sir1sing1,sir1seng1
書童,sir-tông,25,sir-tông,sir1tong5,sir1tong5
書童,tsir-tông,25,chir-tông,tsir1tong5,chir1tong5
書童,tsu-tông,25,chu-tông,tsu1tong5,chu1tong5
書軒,sir-hian,25,sir-hian,sir1hian1,sir1hian1
書軒,tsir-hian,25,chir-hian,tsir1hian1,chir1hian1
書軒,tsu-hian,25,chu-hian,tsu1hian1,chu1hian1
書院,sir-īnn,25,sir-īⁿ,sir1inn7,sir1inn7
書院,su-īnn,25,su-īⁿ,su1inn7,su1inn7
書院,tsir-īnn,25,chir-īⁿ,tsir1inn7,chir1inn7
書院,tsu-īnn,25,chu-īⁿ,tsu1inn7,chu1inn7
會數,huē-siàu,25,hōe-siàu,hue7siau3,hoe7siau3
會數,hē-siàu,25,hē-siàu,he7siau3,he7siau3
會數,hēr-siàu,25,hēr-siàu,her7siau3,her7siau3
會算,huē-suìnn,25,hōe-sùiⁿ,hue7suinn3,hoe7suinn3
會算,hē-sǹg,25,hē-sǹg,he7sng3,he7sng3
會算,hēr-sǹg,25,hēr-sǹg,her7sng3,her7sng3
會跤,hē-kha,25,hē-kha,he7kha1,he7kha1
會跤,hēr-kha,25,hēr-kha,her7kha1,her7kha1
會銀,huē-gîn,25,hōe-gîn,hue7gin5,hoe7gin5
會銀,hē-gûn,25,hē-gûn,he7gun5,he7gun5
會銀,hēr-gîrn,25,hēr-gîrn,her7girn5,her7girn5
會銀,hēr-gûn,25,hēr-gûn,her7gun5,her7gun5
會頭,hēr-thâu,25,hēr-thâu,her7thau5,her7thau5
本師,pún-sir,25,pún-sir,pun2sir1,pun2sir1
本師,pún-su,25,pún-su,pun2su1,pun2su1
林檎,lìn-gòo,25,lìn-gò͘,lin3goo3,lin3goo3
根據,kirn-kìr,25,kirn-kìr,kirn1kir3,kirn1kir3
根據,kun-kìr,25,kun-kìr,kun1kir3,kun1kir3
楷書,khái-sir,25,khái-sir,khai2sir1,khai2sir1
楷書,khái-su,25,khái-su,khai2su1,khai2su1
標會,pio-huē,25,pio-hōe,pio1hue7,pio1hoe7
標會,pio-hē,25,pio-hē,pio1he7,pio1he7
標會,pio-hēr,25,pio-hēr,pio1her7,pio1her7
次序,tshìr-sīr,25,chhìr-sīr,tshir3sir7,chhir3sir7
次序,tshìr-sǐr,25,chhìr-sǐr,tshir3sir6,chhir3sir6
正實,tsiann-si̍t,25,chiaⁿ-si̍t,tsiann1sit8,chiann1sit8
武士,bú-sīr,25,bú-sīr,bu2sir7,bu2sir7
武士,bú-sǐr,25,bú-sǐr,bu2sir6,bu2sir6
歲壽,hèr-siū,25,hèr-siū,her3siu7,her3siu7
歲頭,hèr-thâu,25,hèr-thâu,her3thau5,her3thau5
歷史,li̍k-sír,25,le̍k-sír,lik8sir2,lek8sir2
歸尾,kui-bér,25,kui-bér,kui1ber2,kui1ber2
死亡,sír-bông,25,sír-bông,sir2bong5,sir2bong5
死亡,sú-bông,25,sú-bông,su2bong5,su2bong5
死絕,sí-tse̍rh,25,sí-che̍rh,si2tserh8,si2cherh8
毋捌,m̄-pat,25,m̄-pat,m7pat4,m7pat4
毋過,m̄-kú,25,m̄-kú,m7ku2,m7ku2
母語,bú-gír,25,bú-gír,bu2gir2,bu2gir2
毛病,mâu-pīng,25,mâu-pēng,mau5ping7,mau5peng7
氣退,khì-thè,25,khì-thè,khi3the3,khi3the3
氣退,khì-thèr,25,khì-thèr,khi3ther3,khi3ther3
泉腔,tsuân-khiunn,25,choân-khiuⁿ,tsuan5khiunn1,choan5khiunn1
法師,huat-sir,25,hoat-sir,huat4sir1,hoat4sir1
洗佛,seré-hu̍t,25,sére-hu̍t,sere2hut8,sere2hut8
洗佛,seré-pu̍t,25,sére-pu̍t,sere2put8,sere2put8
洗佛,sué-hu̍t,25,sóe-hu̍t,sue2hut8,soe2hut8
洗佛,sué-pu̍t,25,sóe-pu̍t,sue2put8,soe2put8
洗佛,sé-hu̍t,25,sé-hu̍t,se2hut8,se2hut8
洗佛,sé-pu̍t,25,sé-pu̍t,se2put8,se2put8
洗喙,seré-tshuì,25,sére-chhùi,sere2tshui3,sere2chhui3
洗城,seré-siânn,25,sére-siâⁿ,sere2siann5,sere2siann5
洗城,sué-siânn,25,sóe-siâⁿ,sue2siann5,soe2siann5
洗城,sé-siânn,25,sé-siâⁿ,se2siann5,se2siann5
洗塵,sián-tîn,25,sián-tîn,sian2tin5,sian2tin5
洗字,seré-jī,25,sére-jī,sere2ji7,sere2ji7
洗字,seré-lī,25,sére-lī,sere2li7,sere2li7
洗字,sué-jī,25,sóe-jī,sue2ji7,soe2ji7
洗字,sué-lī,25,sóe-lī,sue2li7,soe2li7
洗字,sé-jī,25,sé-jī,se2ji7,se2ji7
洗字,sé-lī,25,sé-lī,se2li7,se2li7
洗汰,seré-thuā,25,sére-thōa,sere2thua7,sere2thoa7
洗浴,seré-i̍k,25,sére-e̍k,sere2ik8,sere2ek8
洗淨,seré-tsīng,25,sére-chēng,sere2tsing7,sere2cheng7
洗清,seré-tshing,25,sére-chheng,sere2tshing1,sere2chheng1
洗盪,seré-tn̄g,25,sére-tn̄g,sere2tng7,sere2tng7
洗罪,seré-tsuē,25,sére-chōe,sere2tsue7,sere2choe7
洗罪,seré-tsuě,25,sére-chǒe,sere2tsue6,sere2choe6
洗罪,sué-tsuē,25,sóe-chōe,sue2tsue7,soe2choe7
洗罪,sué-tsuě,25,sóe-chǒe,sue2tsue6,soe2choe6
洗罪,sé-tsuē,25,sé-chōe,se2tsue7,se2choe7
洗衫,seré-sann,25,sére-saⁿ,sere2sann1,sere2sann1
洗金,seré-kim,25,sére-kim,sere2kim1,sere2kim1
洗金,sué-kim,25,sóe-kim,sue2kim1,soe2kim1
