tl,hanzi
ké-pai,假俳
āng-siann,旺聲
mài tshá,莫吵
bô tsit ê lâng,無這个人
bē-sái khàu,袂使哭
guán ang,阮翁
gún ang,阮翁
tio̍h--lah,著啦
hōo lí,予你
phānn tshit-á,奅姼仔
sann kái,三改
lí kiò siánn miâ,你叫啥名
khong-pé-á,輸送帶
tshì-pho,刺波
kik huì-huì,激廢廢
kiám-tshái,檢采
tún,囤
pîng-pîng-an-an,平平安安
gôo-lo̍k-tiûnn-sóo,娛樂場所
mài jiá guá,莫惹我
siánn-siâu,啥潲
sánn-siâu,啥潲
po̍k-kik,爆擊
huì-tuī,廢墜
ti̍t-tsiap hòng-sàng,直接放送
tǹg-ki,當機
líng-mī,冷麵
tê-hio̍h-nn̄g,茶葉蛋
tìng-koo-ki,釘孤枝
gô-kóng-á,鵝管仔
giâ-kóng-á,鵝管仔
bô-iân khì-iû,無鉛汽油
Uî-khik,維刻
lia̍h-lāu,掠漏
i--á,i--á
Phik-nâ-huàn-sióng,碧藍幻想
lok--kò sok--kò,橐個束個
ài piànn tsiah ē iânn,愛拚才會贏
lāu-tò-thè,老倒退
lāu-tò-thuè,老倒退
A-hù lí kám sī pe̍h-tshi--ê?,阿富你敢是白癡的？
tn̂g-bué-tin-á,長尾津仔
lín niâ--leh,恁娘咧
sái lín niâ--leh,駛恁娘咧
Guá beh lâi tńg,我欲來轉
uá--kuè-lâi,倚--過-來
Pí-lóo-iu-má-ngá-nî-tho̍k,比努悠瑪雅呢族
Sóo-lô-bûn,所羅門
Sóo-lô-bûn Kûn-tó,所羅門群島
Tsû-lī,慈利
Niau-á niau-pì-pà pàng-sái kôo báng-tà báng-tà sé bô tshing-khì lia̍h niau-á khì phuà-hì phuà bô thinn-kng lia̍h niau-á sái kha-tshng puànn-lōo sí,貓仔貓疪疤，放屎糊蠓罩，蠓罩洗無清氣，掠貓仔去破戲，破無，天光，掠貓仔駛尻川，半路死
Pò-lí-ù,報你焐
Sam-li̍p,三立
pài-la̍k,拜六
Kok-bîn-tóng,國民黨
ná-ū,哪有
ak-tsak,齷齪
tshù-bué-tíng,厝尾頂
tìnn-tshinn,佯生
tènn-tshenn,佯生
un-sik-hāu-ìng,溫室效應
khah-kín--leh,較緊咧
tsá-tǹg-tiàm,早頓店
tsháu-á-sik,草仔色
siu-siap-tia̍p,收塞疊
khōng tsio̍h-ko,鞏石膏
tiām-tiām,恬恬
Sin-kàn-suànn,新幹線
m̄-kam tàn,毋甘擲
bîng-jîn-tông,名人堂
gâu-lâng-tn̂g,𠢕人堂
tsóo-kong-á-sái,祖公仔屎
kha-tshng-kháu,尻川口
pùn-kháu,糞口
phò-tsí-á,破子仔
lē-hîng kong-sū,例行公事
kiàm-ing-tsháu,劍英草
tāi-lio̍k sún-tshài,大陸筍菜
la̍t-tsí,栗子
ti̍t-lâng kóng ti̍t-uē,直人講直話
siánn-mih,啥物
kha-siàu,跤數
Pī-néeng,庇能
náu-siōng-li̍k,腦像力
tíng-phûe-tsoo-tsit,頂皮組織
ケチャップ,khe-tsiap-puh
Tāi-iáng,Tayan
Tsô-tso̍k,曹族
tap-ìng,答應
A-má guá beh pàng-sái,阿媽我欲放屎
ia̍h-á,蝶仔
phuê-tsiūnn,皮癢
tôo-tsí,廚子
hó tàu-tīn,好鬥陣
tsia̍t-ūn,捷運
si-bue̍h-á,絲襪仔
kín khì khùn,緊去睏
tsi̍t-ê lâng,一个人
kuainn-mn̂g,關門
kuinn-muî,關門
āu-ia̍h,後驛
tsia̍h-mī,食麵
kam-á-sik,柑仔色
bián kheh-khì,免客氣
tshuē bē tio̍h,揣袂著
tsi̍t-hun tsînn phah jī-tsa̍p sì ê kat,一分錢拍二十四个結
hó-gia̍h-lâng,好額人
bué-tâng-kut,尾胴骨
tsham-ka,參加
tê-bí,茶米
ke-moo that  á,雞毛踢仔
tiān-huē hì,電火戲
âng kha tshng á,紅尻川仔
âng kha-tshuinn á,紅尻川仔
tsai-iánn lah,知影啦
sû-luī,詞彙
kiánn-jî,囝兒
kiánn-jî-sun,囝兒孫
ùn-tsiàng,運將
tshòng-siánn-siâu,創啥潲
bōo-sut,戊戌
siu-lí se-thang,修理紗窗
siau-sán-lo̍h-bah,淆山路跨
tuā-thâu-tsìng,大頭症
un-tsuânn-nn̄g,溫泉卵
un-tsuânn-nuī,溫泉卵
tsit beh kuè-nî ah,即欲過年矣，我寫一字「春」予阿爸
guá siá tsi̍t jī tshun hōo a-pa,即欲過年矣，我寫一字「春」予阿爸
tsin-hó,真好
sam-jī-king,三字經
ting-tshut,登出
ha̍k-sing-á,學生仔
kiunn-bó-ah,薑母鴨
thâu-king-á,調羹仔
thâu-king-á-tshài,調羹仔菜
tshàu-sio̍h,臭液
tiòng-tsuí,漲水
Tiunn-īng-siâng,張詠翔
Tsiong-khái-hông,鍾愷紘
ū-kio̍k,有局
tiong-kok-kat,中國結
bí-lí kue,美女瓜
kha·báng,kha·báng
í-tāi-lī-mī,義大利麵
kánn-ū būn-tê？,敢有問題？
biō--lí,廟裡
bûn-jû,玟儒
sa-la,沙拉
siu-sîng tsîng,收成前
huà-tsong-king,化妝間
pîng,鵬
phîng,鵬
lí án-tsuánn lóng-bē thiám,你按怎攏袂忝
Hā-uá-ì,夏威夷
guá bô-siūnn beh kā-lí kóng,我無想欲共你講
lí kánn beh?,你敢欲
nuā king-tsio,爛弓蕉
kah,甲
si̍t-kóo ta-ah,翼股焦矣
Tsiu-î-î,周怡怡
lán-lîn-pau,lán-lîn-pau
tsáu-tsing,走精
Lô-tông-un,羅彤恩
ínn-hô,穎豪
雞公仔,公雞
翻石,反芻
溢草,反芻
牛犅𨂿,天牛
牛角𨂿,天牛
水牛,天牛
牛角uâinn,天牛
kut-la̍t tsáu-tsông,骨力走傱
sái-khang,屎空
sái-khang,屎空
tshia̍k-tshia̍k-tiô,嚓嚓趒
tshài-thâu-long,菜頭long
Lâm-á-khenn,楠仔坑
mî-tsinn,綿櫼
beh kiânn--bô,欲行無
tshit-thô-mi̍h-tsiat,𨑨迌物節
lóng ē-sái,攏會使
hi-hua,虛華
làu-tshe̍h,làu-tshe̍h
huan-sé,番黍
Pak-huê-kui-suànn,北迴歸線
piànn hái-poo,摒海埔
hiann-tī,兄弟
tshì-môo-lua̍h,刺毛捋
hiau-hīng,僥倖
lí ū leh bô-îng--bô,你有咧無閒無
lán khì tshài-tshī-á,咱去菜市仔
guá tsai-iánn,我知影
tshuē bē tio̍h,揣袂著
mn̄g-hō,問號
suí koo-niû-á kah pháinn-mih-á,媠姑娘仔佮歹物仔
siám-pī-kiû,閃避球
jiû tsàu-kha,揉灶跤
hîng-jîn tshuan-uat-tō,行人穿越道
tshì-tshí,刺鼠
tshì-tshú,刺鼠
hiat-tîn,血藤
phah-phàu,拍炮
guá bô ài,我無愛
tsō--sí,嘈死
giàn-thâu giàn-thâu,癮頭癮頭
siunn-hàm-kóo,傷譀古
Gī-tāi-lī-mī,義大利麵
liân-tsiap-thé,連接體
khí-king,齒弓
áu-kha,拗跤
tíng-lé-pài,頂禮拜
sio-kàn,相姦
phak-tshài,覆菜
tàng-sng,凍霜
kua-kó,瓜果
kak-á-soo,角仔酥
bóng-bóng-tóng-tóng,懵懂懵懂
thia̍p-kha,疊跤
tshim-mn̂g-ta̍h-hōo,侵門踏戶
iam-ke thàn hōng pue,閹雞趁鳳飛
it-tshè lóng-sī ké--ê,一切攏是假的
tshì-lô-thâng,刺羅蟲
suann-tsiam,山尖
nuā -kôo-ámuê,爛糊仔糜
khàm-kha,崁跤
jî-āu,而後
tsiū-sî,此時
ē-tsái,下早
mńg-poo,晚晡
muí-poo,晚晡
bué-àm-má,尾暗矣
sann-á-sann-tsa̍p-it,三仔三十一
Sng-á-ki,霜仔枝
hōo-siong tàu-sann-kāng,互相門相共
pe̍h-ba̍k-hún,白墨粉
tsi̍t-kū kóng tō bē-hiáu uē,一句講就袂曉話
it pún bān lī,一本萬利
thâi-káu mā tsit su,刣狗嘛這軀.做醮嘛這軀
tsò-tsiò mā tsit su,刣狗嘛這軀.做醮嘛這軀
總講一句,一言以蔽之
一言既出,一言既出，駟馬難追
駟馬難追,一言既出，駟馬難追
話講會得出,一言既出，駟馬難追
收袂得入,一言既出，駟馬難追
一身頂下,一身上下
一身頭尾,一身上下
獅刀魚無腸無肚,一身是膽
全食一把膽,一身是膽
跤焦手焦,一身輕
跤鬆手弄,一身輕
十做九不成,一事無成
呵咾唯是,一味稱讚
Jī-lîm,二林
it-giân kì tshut,一言既出
sù má lân tui,駟馬難追
uē kóng ē-tit tshut,話講會得出
siu bē-tit ji̍p,收袂得入
tsi̍t-sin thâu-bué,一身頭尾
sai-to-hî bô tn̂g bô tōo,獅刀魚無腸無肚
tsuân tsia̍h tsi̍t-pé tánn,全食一把膽
kha ta tshiú ta,跤焦手焦
tsa̍p tsò káu put-sîng,十做九不成
tsi̍t-siann m̄-tsai,一聲毋知
pah-hāng bô-tāi,百項無代
it lí thong,一理通
bān lí thiat,萬理徹
sio-kāng,相仝
jī it thiam tsò ngóo,二一添作五
jîn-sing-jû-hì,人生如戲
tio̍h,著
āu-tāi,後代
gi̍k-kuainn,逆乖
gi̍k lān kuai,逆𡳞乖
sann tshit jī-tsa̍p it,三七二十一
tang-sai jia̍p tshit peh,東西廿七八
sam tshiánn sì koo-tsiânn,三請四姑情
tshuì-ta âu-khuah,喙焦喉渴
kháu lîng sia̍t piān,口靈舌辯
kháu-tsi̍h lī-piān,口舌利便
炸豬頭皮,tsuànn ti-thâu-phuê
青謗白謗,tshenn pòng pe̍h pòng
畫虎𡳞,uē-hóo-lān
誻誻叫,ta-ta-kiò
gia̍h thuî gia̍h kùn,攑槌攑棍
sán-lim,瘦啉
sin-pū-á the3,新婦仔體
tsâi soo ha̍k tshián,才疏學淺
khè kam-tsià,甘蔗汁
tsu-tsìn-tóng,資進黨
iô-khoo-á,搖箍仔
Kang -tsí -suan,江芷萱
m̄ tsai hîm ia̍h hóo,毋知熊抑虎
puànn-am-sī-nn̄g,半掩是兩
lâng ū lâng tsîng-lí   tsha̍t  ū tsha̍t tsîng-lí,人有人情理  賊有賊情理
tshian tú tshian  siànn tú siànn,千拄千  聖拄聖
ku tsò ku thó-tsia̍h  hāu tsò hāu peh-piah,龜做龜討食  鱟做鱟𬦰壁
tshap-tshuì,插喙
guán-tau,阮兜
gún-tau,阮兜
phuānn-lī,伴侶
phuānn-lū,伴侶
khí-suān,起訕
sim-pau-mo̍oh huat-iām,心胞膜發炎
sim-kuann-thâu pàng-guā-guā,心肝頭放外外
kah-ì ê lâng,佮意的人
tsíng-thâu-á-kan-lo̍k,指頭仔干樂
thau-lia̍h-ke,偷掠雞
thau-lia̍h-kue,偷掠雞
kut-keh-ki,骨骼肌
pak-lāi-ki,腹內肌
ta̍uh-ta̍uh-á lâi,沓沓仔來
tshòng-khang-kiû,創空球
tshit-thôo-kha,拭塗跤
suat-hî-phang-si,鱈魚芳絲
khîng-á,虹仔
lāi-hio̍h,鶆鴞
guán,阮會曉唸
gún ē-hiáu liām,阮會曉唸
siáu-kū,小巨蛋
kī-tàn,小巨蛋
tāi sòo-kì,大數據
kù,大數據
pit-tshú,筆鼠
tshí,筆鼠
tshue-kiáu,炊餃
bô-ba̍k-tsí,無目子
so-ba̍k-tsí,挲目子
ji̍t-tîng-pió,日程表
pē-bú iōng-sim lâi tsai-puê,父母用心來栽培
ì-tiong-jîn,意中人
sio siám-kuè,相閃過
tāu-kuann-tshù,豆干厝
tòng-thâu,擋頭
bo̍k-tiûnn-bu̍t-gú,牧場物語
gí,牧場物語
sim-kông-hué-to̍h,心狂火著
khiām,儉
liâu-khue,潦溪
khe,潦溪
bān tsi̍t kha-pōo,慢一跤步
lam-á-khóng-tshia,lam-á-khóng車
khai-kuan tshiat-á,開關切仔
sin-thé kok-iūnn,身體各樣
tē-thâu tshenn,地頭生疏
tshinn-soo,地頭生疏
sim-kuann hó,心肝好
khí--lih,去--lih
sái-sìng-tē,使性地
liâm-li̍k-á,鐮歷仔
liān-kong-pâng,練功房
phiàn-tsih,phiàn-tsih
kha-tá-lok-guh,kha-tá-lok-guh
suann-tik,山竹
Siâm-lô,暹羅
kíng-jiông-á-hue,襉絨仔花
bô tsún-sǹg,無準算
phāinn-á,揹仔
hông-kin àng-á,黃巾甕仔
tshit-thô,𨑨迌設施
thit-thô siat-si,𨑨迌設施
Thinn-tē înn-lin-lin,天地圓lin-lin，串餓是單身。
tshuàn gō sī tan-sin.,天地圓lin-lin，串餓是單身。
lâm-iûnn,南洋𩸙仔
iônn tāi-á,南洋𩸙仔
lâm-iûnn,南洋仔
iônn-á,南洋仔
phah-thuat-sin,拍脫身
pá-lâu,飽流
suî-ē-pe̍h,隨會白
tsuí-tshit-á,水拭仔
khòng-han-tsî,炕番薯
tsû,炕番薯
pò niáu-tshí,報鳥鼠冤
tshú-á-uan,報鳥鼠冤
jia̍t-káu,熱狗
jua̍h-káu,熱狗
tn̄g-kut-jia̍t,斷骨熱
tshit-á-kôo,拭仔糊
iûnn-kak-tāu,羊角豆
Gân-tì,顏智
an-thò,安套
an-thò-á,安套仔
ài--bô,愛--無
kiong-tshong,穹蒼
tsin tsē,真濟
tsuē,真濟
tsiânn tsē,誠濟
tsuē,誠濟
lí beh khì toh,你欲去佗
tah,你欲去佗
tsia̍h-pá--buē,食飽未
bē,食飽未
tshi̍h-liú,揤鈕
tsiáu-á-sái,鳥仔屎
bian-jín,bian-jín
bē,袂輸咧
buē-su-leh,袂輸咧
tshuā guá khì,𤆬我去
tshiah-pe,鍘扒
tshiò-sí-lâng,笑死人
tsuānn-siâu,濺潲
Thāi-lóo-kooh,Thāi-lóo-kooh
án-ne kám hó,按呢敢好
tshò--kuè,錯過
gia̍h kóo-á-sìnn khì hap,攑鼓仔扇去欱飛來飛去的火金姑
hop pue-lâi-pue-khì ê hué-kim-koo,攑鼓仔扇去欱飛來飛去的火金姑
ū-sim,有心，無氣力
bô khuì-la̍t,有心，無氣力
tsia̍h nńg-pn̄g,食軟飯
me-lóng,me-lóng
kīnn-kuāinn,kīnn-kuāinn
tsheh-sim,慼心
bē-giàn,袂癮
iâ-lîm-tāi-tō,椰林大道
kóng Tâi-gí,講台語
gú,講台語
khí-tshio,起𪁎
koo-khu̍t--ê khǹg bô-sû--ê,孤𣮈的勸無嗣的
uè--tio̍h,穢--著
hun-thâu-á,薰頭仔
hun-sái-thâu,薰屎頭
hun-bué,薰尾
bé,薰尾
hun-kue̍h-á,薰橛仔
hun-tsiat-á,薰節仔
pat-kiok,八腳
bāng-á-kue,網仔瓜
âng-hue-tsuí-hún,紅花水粉
tsuí-hún,水粉
tshia-tíng-bīn,車頂面
tshia-kuà,車蓋
lóo-sian,魯仙
tsù-sîn,注神
tsio̍h-khiat-á,石級仔
tsio̍h-khat-á,石級仔
lōo-se-a-kiōng-hô-kok,露西亞共和國
keh-á-phòng-piánn,格仔膨餅
àn-liú,按鈕
kam-tinn,甘甜
tuā-thâu-bú-kong,大頭拇公
liān-bah-king,練肉間
háu-ke,吼雞
kue,吼雞
hun-thâu-á,薰頭仔
hun-sái-thâu,薰屎頭
hun-kue̍h-á,薰橛仔
hun-tsiat-á,薰節仔
tù-hông-tî,滯洪池
bán-tshài,挽菜
khau-tshài,薅菜
tshiau-âng-ting,超紅燈
sì-kè laulau--leh,四界lau-lau--leh
tòng-siann-piah,擋聲壁
kuè-lōo-suànn,過路線
kè-lōo-suànn,過路線
giâ-tsio̍h-lián,夯石碾
hōo-lí-hē,護理系
tsáu-sio-jiok,走相逐
phah-sok gi-á,拍速gí仔
phah gi-á,拍gí仔
iá-lông-á it-jī-ngóo,野狼仔125
iá-lông-á it-lī-ngóo,野狼仔125
háu-ke,吼雞
háu-kue,吼雞
pēnn-buê-bûn,病媒蚊
pīnn-buê-bûn,病媒蚊
bāng-liān,網鍊
tshuì-tsia̍h-mi̍h-á,喙食物仔
kim-ki-gio̍k-hio̍h,金枝玉葉
phe-sih-pâi-á,phe-sih牌仔
thian-suànn-enn-á,天線嬰仔
thian-suànn-inn-á,天線嬰仔
pâi kah lò-lò-tn̂g,排甲躼躼長
sí-uan,死彎
ke bô-îng--ê,加無閒的
khuann-khuann-á lâi,寬寬仔來
ū uē khǹg bē tiâu,有話囥袂牢
sok ām-kún,束頷頸
sok ām-kún-á,束頷頸仔
hún-té,粉底
tē-hā-sîng,地下城
tē-hā-siânn,地下城
tānn-sit,tānn失
kha-tiām-á,跤墊仔
kiap-tiánn,夾鼎
tsi̍t tiâu tn̂g-á thong kha-tshng,一條腸仔通尻川
gîm-tsînn-tiânn,砛簷埕
oo-àm-mî,烏暗暝
guá beh,我欲
tshut-lâi puânn-nuá tsá-bān lóng sī ài hîng,出來盤撋早慢攏是愛還的
huân--ê,出來盤撋早慢攏是愛還的
thuân-pēnn-báng,傳病蠓
thuân-pīnn-báng,傳病蠓
hî-tshì-tâng-á,魚翅筒仔
pat-pó-thng,八寶湯
水果粿,果凍
水浸粿,果凍
pe̍h-hueh-kiû,白血球
guā-sik-á,外室仔
tshìng-iû-pn̄g,凊油飯
tán bô lâng,等無人
piān-sū,辯士
tsáinn-bué-kan-lo̍k,指尾干樂
tsáinn-bé-kan-lo̍k,指尾干樂
sin-ang-á,新尪仔
tn̄g-tn̄g,盪盪
ho̍k-kua,複歌
tshenn-mê-lâng,青盲人
tshinn-mî-lâng,青盲人
bô sūn-sī,無順序
bô sūn-sū,無順序
thik,敕
nǹg kiō-kha,軁轎跤
tshióng,昶
oo-pe̍h-lông-kun,烏白郎君
e-poo tsia̍h tiám-sim,下晡呷食點心
ti-kut,豬骨
tu-kut,豬骨
tīng-ua̍t,訂閱
sin-uân-ti̍t,辛烷值
sin-uân,辛烷
siám-bē-lī,閃袂離
siám-buē-lī,閃袂離
Sin-gong,神岡
guá kah-ì--lí,我佮意你
mā ū,嘛有
Ē--bô,會無
pàng buē kì-tit,放袂記得
pàng bē kì-tit,放袂記得
tsò gue̍h-lâi,做月內
tsuè-ge̍h-lāi.,做月內
ang-á,尪仔
hōo-lí-su,護理師
kan-tann ē-tàng,干焦會當
khuán mi̍h-kiānn,款物件
kòng-thûi-á-liông,摃槌仔龍
bô-tshuì-khí ê pue-liông,無喙齒的飛龍
bô-huat-tōo bē-kì-tit,無法度袂記得
thinn-tshinn,天星
thinn-tshenn,天星
jiah-khuh,jiah-khuh
tuā-puî sio-ián,大肥相偃
sng-suî,桑suî
tiánn-té káu-hiā,鼎底狗蟻
tshì-kue-á,刺瓜仔
khau-tshiú-tshìng,剾手銃
sì-khoo-lián-tńg,四箍輾轉
tāi-hā,大廈
uî-thuân-tsú,遺傳子
lī-sng-huà thuànn-sòo,二酸化炭素
thuànn-sòo,炭素
hut-sòo,弗素
it-sng-huà thuànn-sòo,一酸化炭素
huat-tsik,法則
sì-suànn-kóng,四散講
sng-huà-bu̍t,酸化物
tsuí-sng-huà-bu̍t,水酸化物
thuànn-tsuí-huà-bu̍t,炭水化物
tsuànn-huà tsuí-sòo,炭化水素
pī-hí,贔屭
má-lâi-bik,馬來貘
thàng-hái,迵海
tsia̍h-thàng-hái,食迵海
sa̍p,卅
bô-pâi-i-sing,無牌醫生
A-la̍k-á,阿六仔
iú-ki huà-ha̍p-bu̍t,有機化合物
bû-ki huà-ha̍p-bu̍t,無機化合物
iâm-huà tsuí-sòo,鹽化水素
iông-i̍k,溶液
tsuí-iông-i̍k,水溶液
tshòo-sng,醋酸
sng-huà a-iân,酸化亞鉛
hóo-suh-kóng,hóo-suh管
番pì-pà,番pì-pà
guân-tsú huan-hō,原子番號
guân-tsú tsit-liōng,原子質量
thòo-gá-suh,兔gá-suh
hàu-koo,孝孤
hó-khang,好空
sim-tshuì,心碎
ba̍k-tsiu bui-bui,目睭微微
lo̍h-làm,落湳
iûnn-khì,熔去
iûnn-khù,熔去
î--á,姨仔
kue-á-tse,雞仔災
ke-á-tse,雞仔災
sin-hîng,身形
phuê-kha-tsiūnn,皮跤癢
phê-kha-tsiūnn,皮跤癢
sām-io,儳腰
pâi thâu uî tsún,排頭為準
lāu-hóo,老虎
tsí-tē-kue,紫地瓜
gián,妍
tsu-jūn,滋潤
tshing-bí,千鎂
kau-tíng,溝頂
oo-a,烏鴉
song-jû buán-kíng,桑榆晚景
tsiū,就
Phuānn-lī-bîng,伴侶盟
Khái-tō,凱道
Tiong-iong Suán-kí Uí-uân-huē,中央選舉委員會
sè-tsoh,細作
khoo-á-kué,箍仔粿
Niàu-khang,貓空
tshit-thô-mih-á-tiàm,𨑨迌物仔店
Thâu-uî-á,頭圍仔
Thâu-uî,頭圍
Ngē-pang,梗枋
Guā-ò-á,外澳仔
Tuā-ò,大澳
Kiô-pang-ôo-á,橋枋湖仔
Koo-liâu-á,罟寮仔
Huan-á-lōo,番仔路
sîng-thâu-á,上頭仔
siâng-thâu-á,上頭仔
Tsuí-tuínn-kha,水轉跤
Phû-tsiu,浮洲
hî-uân bí-hún,魚丸米粉
Tuā-pēnn-īnn,大病院
pòo-ê-á,布鞋仔
ê-á-tuà,鞋仔帶
phah-sí-kat,拍死結
Ông-kong,王公
Ông-kong-biō,王公廟
kuè-tàu,過晝
huînn--ê,橫的
huâinn--ê,橫的
kuí-gue̍h,鬼月
kue-gue̍h,瓜月
sann-put-tíng,三不等
tsuân-uân,全員
tsuân-sè-kài,全世界
thong-sè-kài,通世界
kún-káu-íng,滾狗湧
tuā-tshia-lōo,大車路
sì-ki-tóng,四支擋
tshài-tshī-á-miâ,菜市仔名
thè-hō,替號
láng-kiû,籠球
tsia̍h-lâng,食人
tshàu-kam thòo-láng,臭柑吐籠
tsò-tshàu-thâu-ke-á,做臭頭雞仔
tsáu-phik,走拍
sio-po-kua,相褒歌
ī-pau-pau-á,奕包包仔
thiàu-tik-ko,跳竹篙
tsia̍h-liâng,食涼
guā-khuán,外款
tuā-pah,大百
sè-pah,細百
kuè-liâu,過聊
lióng-kong,兩光
sann-tsoh-sì-hioh,三作四歇
put-lī sam-pó,不離三寶
bah-tiong-tshì,肉中刺
sé-tshiú-bīn,洗手面
phuà-keh,破格
tshiong-kong,充公
bô-miâ bô-siann,無名無聲
thóo-tsi̍h-bō,吐舌帽
káu-hiann-káu-tī,狗兄狗弟
mî-mî,綿綿
thn̂g-sng,糖霜
ping-thn̂g,冰糖
hú-gio̍k,府玉
tuā-tōo,大肚
si-kue uá tuā-pîng,西瓜倚大爿
thè-lâng tsia̍h-tsuē,替人食罪
oo-káu thau-tsia̍h pe̍h-káu tshē-tsuē,烏狗偷食 白狗坐罪
tiàm-suann thâu-ke,踮山頭家
khiā-suann thâu-ke,徛山頭家
nuī-jîn,卵仁
pòo-tē-tshí,布袋鼠
kóng-sán-uē,講瘦話
sán-káu-kang,瘦狗公
thóo-tē-kong-tsînn,土地公錢
sann-siau-pēnn,三消病
sam-siang lâi la̍k-tè khì,三雙來 六塊去
tsia̍h-lâng tsi̍t-kin  iā-tio̍h hîng-lâng sì-niú,食人一斤 也著還人四兩
tsia̍h-lâng puànn-kin hîng-lâng peh-niú,食人半斤 還人八兩
jîn-tsîng lâi jîn-tsîng khì,人情來 人情去
lí-kuí guá giâm-lô,你鬼我閻羅
muî-kháu-tiânn huat-tsháu,門口埕發草
khong-luî-bô-hōo,空雷無雨
thâu-khak bua̍h phi-sng khì tshī-hóo,頭殼抹砒霜去飼虎
sann-nî ê káu-sái kuann the̍h-lâi tsò gue̍h-puànn,三年的狗屎乾 提來做月半
lāu-káu kì tn̂g-nî-sái,老狗記長年屎
hâm-hong sann kóng kàu-tann,咸豐三 講到今
tshàu-sio̍h uē khioh-khí-lâi liū,臭液話抾起來餾
sann-tshing-nî ê káu-sái iā the̍h--tshut-lâi kóng,三千年的狗屎也提出來講
thuīnn tn̂g-nî-tshài,熥長年菜
thuīnn tshìn-muê,熥凊糜
thuīnn-tshìn-puīnn,熥凊飯
kóng bān-kóo-tāi,講萬古代
liū tshàu-suinn kué,餾臭酸粿
phah-kóo,拍鼓
káu-bó-tsi phang kuè sann hiunn-lí,狗母膣 芳過三鄉里
ji̍t-thâu tshiah-iām-iām,日頭赤炎炎
âng-thinn tshiah ji̍t-thâu,紅天赤日頭
liam-kha-neh-tshiú,跕跤跕手
liam-kha-bih-tshiú,跕跤覕手
liam-kha,跕跤
Tuā-ôo-té,大湖底
tînn-puànn,纏絆
thôo-tāu-jîn,塗豆仁
tòo-hî,蠹魚
tsián-á,剪仔
ba̍k-tsiu-sái-ko,目睭屎膏
tsián-thâng,剪蟲
tsián-tsua̍h,剪蚻
giat-á,蠍仔
giat-á-thâng,蠍仔蟲
piah,壁
hīnn-khang-pinn-uē,耳口邊話
iām-lē,豔麗
iām-sik,豔色
kiau-thâu,嬌頭
bīn-iu-bīn-kat,面憂面結
bīn-iu-bīn-jiâu,面憂面皺
thàu-lâu-tshenn-kông-íng,透流生狂湧
hiông-hiông-gán-tio̍h,雄雄眼著
suí-thé,媠體
tsuí-ke-phuê-á,水雞皮仔
bô-tsi̍t-tè-hó,無一塊好
koh-ē-lang,胳下櫳
bái-tshiú-á-kuái,䆀手仔枴
tò-tshiú-kuái,倒手枴
tò-tshiú-kuāi,倒手枴
tò-tshiú-á-kuái,倒手仔枴
tò-tshiú-á-khau-to,倒手仔剾刀
tò-tshiú-káu-á,倒手狗仔
tò-tshiú-kuat,倒手抉
tò-tshiú-kut,倒手骨
tò-tshiú,倒手
bái-kuat,䆀抉
tò-tshiú-á,倒手仔
phah-thih-á,拍鐵仔
phah-thih-á sai-hū,拍鐵仔師傅
sai-sun-á,司孫仔
siunn-kài,傷介
hiân-bú,玄武
nâ-kháu-khu,林口區
tsò-tsa̍p-la̍k-huè,作十六歲
tsò-tsa̍p-la̍k-hè,作十六歲
lap-sap mi̍h-á,垃圾物仔
lah-sap mi̍h-á,垃圾物仔
hàn-ho̍k,漢服
bih-sio-tshuē,覕相揣
Hân kok-jû,韓國瑜
hîng-siau,行銷
tiong-tōo sit-lîng,中度失能
ni-sín,ni-sín
tsìng-tshik gián-gí,政策研擬
lī-huānn-liû,離岸流
huan-tó,翻倒
sīng-tsiú,sīng酒
ìm-tsiú,蔭酒
ssap-bûn-i̍k,雪文液
khioh-tio̍h tshìng,抾著銃
uân-á,原仔
tsiong-á,終仔
tāu-sù-ki,大四肢
ùi-siáu-jîn,畏小人
sé-thâu-moo-hún,洗頭毛粉
sé-thâu-mn̂g-hún,洗頭毛粉
thùn-lióng,褪躘
tsu-ná-mih,Tsu-ná-mih
Put-la̍k-khò-hōo,Put-la̍k-khò-hōo
oo-tōng,烏洞
àm-kong-tshenn,暗光星
àm-kong-tshinn,暗光星
sū-siōng-tē-pênn,事象地平
pênn-tiánn-á,平鼎仔
pînn-tiánn-á,平鼎仔
jiàu-kíng,繞境
oo-hòo-luh,烏hòo-luh
thai-jî,胎兒
the-jî,胎兒
khí-káu-tu,起狗㧣
gán-náu-suànn-ui,眼腦腺衣
kán-ná bat khuànn--kuè,敢若捌看過
si̍k-si̍k,熟熟
suh tsi̍t-ē-á tuā-khuì,欶一下仔大氣
thâu-khak té sái,頭殼貯屎
Hiannh tshā thinn-hué-to̍h.,挔柴添火著
khàm-bīn,崁面
hok-bīn,覆面
ka tsíng-kah,鉸指甲
ta̍k tiâu lōo,逐條路
tsia̍h io̍h-á,食藥仔
tio̍h gâm,著癌
tio̍h-tsióng,著獎
tio̍h-tsiáng,著獎
tha̍k-tsheh-lâng,讀冊人
hong-hiòng-ting,方向燈
ban tsik,屘叔
sa-ko hî-thâu,沙鍋魚頭
hok-bah,福肉
Kiô-á-thâu,橋仔頭
Iâm-tiânn-poo,鹽埕埔
tsiáu-á-siū,鳥岫
thôo-thoh,塗魠
thôo-thuh,塗魠
