tl,hanzi,frequency,poj,tl_num,poj_num
lí-á,李仔,25,lí-á,li2a2,li2a2
tōo-á,杜仔,25,tō͘-á,too7a2,too7a2
tshîng-peh,松柏,25,chhêng-peh,tshing5peh,chheng5peh
siông-ngôo,松梧,25,siông-ngô͘,siong5ngoo5,siong5ngoo5
siông-lô,松蘿,25,siông-lô,siong5lo5,siong5lo5
gî-pê,枇杷,25,gî-pê,gi5pe5,gi5pe5
nâ-tâu,林投,25,nâ-tâu,na5tau5,na5tau5
tsí-á,枳仔,25,chí-á,tsi2a2,chi2a2
tsí-poo,枳枯,25,chí-po͘,tsi2poo,chi2poo
kóo-kí,枸杞,25,kó͘-kí,koo2ki2,koo2ki2
khīng-á,柏仔,25,khēng-á,khing7a2,kheng7a2
iū-á,柚仔,25,iū-á,iu7a2,iu7a2
kho-á,柯仔,25,kho-á,khoa2,khoa2
kua-thôo,柯土,25,koa-thô͘,kuathoo5,koathoo5
kho-si,柯絲,25,kho-si,khosi,khosi
tshâ-ôo,柴胡,25,chhâ-ô͘,tsha5oo5,chha5oo5
khī-á,柿仔,25,khī-á,khi7a2,khi7a2
khī-kôo,柿糊,25,khī-kô͘,khi7koo5,khi7koo5
la̍t-tsí,栗子,25,la̍t-chí,lat8tsi2,lat8chi2
káu-la̍t,校栗,25,káu-la̍t,kau2lat8,kau2lat8
káu-tsan,校櫕,25,káu-chan,kau2tsan,kau2chan
kuì-ki,桂枝,25,kùi-ki,kui3ki,kui3ki
kuì-tik,桂竹,25,kùi-tek,kui3tik,kui3tek
kuì-hue,桂花,25,kùi-hoe,kui3hue,kui3hoe
thô-jîn,桃仁,25,thô-jîn,tho5jin5,tho5jin5
thô-á,桃仔,25,thô-á,tho5a2,tho5a2
thô-tik,桃竹,25,thô-tek,tho5tik,tho5tek
kong-lông,桄榔,25,kong-lông,konglong5,konglong5
song-tshiū,桑樹,25,song-chhiū,songtshiu7,songchhiu7
tháng-kam,桶柑,25,tháng-kam,thang2kam,thang2kam
muî-á,梅仔,25,mûi-á,mui5a2,mui5a2
ngôo-tông,梧桐,25,ngô͘-tông,ngoo5tong5,ngoo5tong5
lâi-á,梨仔,25,lâi-á,lai5a2,lai5a2
mî-la̍t,棉栗,25,mî-la̍t,mi5lat8,mi5lat8
tsó-á,棗仔,25,chó-á,tso2a2,cho2a2
iâ-phiô,椰瓢,25,iâ-phiô,ia5phio5,ia5phio5
iông-muâi,楊梅,25,iông-moâi,iong5muai5,iong5moai5
png-á,楓仔,25,png-á,pnga2,pnga2
phng-siū,楓樹,25,phng-siū,phngsiu7,phngsiu7
lâm-á,楠仔,25,lâm-á,lam5a2,lam5a2
tshîng-tshiū,榕樹,25,chhêng-chhiū,tshing5tshiu7,chheng5chhiu7
tsiunn-gû,樟牛,25,chiuⁿ-gû,tsiunngu5,chiunngu5
tshiū-m̂,樹梅,25,chhiū-m̂,tshiu7m5,chhiu7m5
tshiū-tsû,樹薯,25,chhiū-chû,tshiu7tsu5,chhiu7chu5
tshiū-lân,樹蘭,25,chhiū-lân,tshiu7lan5,chhiu7lan5
tshiū-tāu,樹豆,25,chhiū-tāu,tshiu7tau7,chhiu7tau7
tshiū-tshinn,樹青,25,chhiū-chhiⁿ,tshiu7tshinn,chhiu7chhinn
tshiū-lîng,樹龍,25,chhiū-lêng,tshiu7ling5,chhiu7leng5
kann-ná,橄欖,25,kaⁿ-ná,kannna2,kannna2
ting-tông,橙桐,25,teng-tông,tingtong5,tengtong5
ting-lân,橙欄,25,teng-lân,tinglan5,tenglan5
tuânn-hiunn,檀香,25,tôaⁿ-hiuⁿ,tuann5hiunn,toann5hiunn
suāinn-á,檨仔,25,soāiⁿ-á,suainn7a2,soainn7a2
tâi-á,檯仔,25,tâi-á,tai5a2,tai5a2
pin-nn̂g,檳榔,25,pin-nn̂g,pinnng5,pinnng5
luân-tshiū,欒樹,25,loân-chhiū,luan5tshiu7,loan5chhiu7
lám-jîn,欖仁,25,lám-jîn,lam2jin5,lam2jin5
tsí-kiong,止宮,25,chí-kiong,tsi2kiong,chi2kiong
tsiànn-tshîng,正榕,25,chiàⁿ-chhêng,tsiann3tshing5,chiann3chheng5
khak-tshài,殼菜,25,khak-chhài,khaktshai3,khakchhai3
mô-khī,毛柿,25,mô-khī,mo5khi7,mo5khi7
kiû-lân,毬蘭,25,kiû-lân,kiu5lan5,kiu5lan5
tsuí-kam,水柑,25,chúi-kam,tsui2kam,chui2kam
tsuí-liú,水柳,25,chúi-liú,tsui2liu2,chui2liu2
tsuí-lâi,水梨,25,chúi-lâi,tsui2lai5,chui2lai5
tsuí-tshat,水漆,25,chúi-chhat,tsui2tshat,chui2chhat
tsuí-tsik,水燭,25,chúi-chek,tsui2tsik,chui2chek
tsuí-pit,水筆,25,chúi-pit,tsui2pit,chui2pit
tsuí-tîn,水籐,25,chúi-tîn,tsui2tin5,chui2tin5
tsuí-ōo,水芋,25,chúi-ō͘,tsui2oo7,chui2oo7
tsuí-kiô,水茄,25,chúi-kiô,tsui2kio5,chui2kio5
tsuí-tsháu,水草,25,chúi-chháu,tsui2tshau2,chui2chhau2
tsuí-phiô,水萍,25,chúi-phiô,tsui2phio5,chui2phio5
iû-bo̍k,油木,25,iû-bo̍k,iu5bok8,iu5bok8
iû-sam,油杉,25,iû-sam,iu5sam,iu5sam
iû-tshîng,油杉,25,iû-chhêng,iu5tshing5,iu5chheng5
iû-kam,油柑,25,iû-kam,iu5kam,iu5kam
iû-tông,油桐,25,iû-tông,iu5tong5,iu5tong5
iû-tê,油茶,25,iû-tê,iu5te5,iu5te5
iû-muâ,油麻,25,iû-môa,iu5mua5,iu5moa5
hái-tông,海棠,25,hái-tông,hai2tong5,hai2tong5
lîm-lî,淋漓,25,lîm-lî,lim5li5,lim5li5
tām-tik,淡竹,25,tām-tek,tam7tik,tam7tek
siap-lâi,澁梨,25,siap-lâi,siaplai5,siaplai5
siap-hio̍h,澁葉,25,siap-hio̍h,siaphioh8,siaphioh8
ti̍k-lân,澤蘭,25,te̍k-lân,tik8lan5,tek8lan5
oo-sam,烏杉,25,o͘-sam,oosam,oosam
oo-tshîng,烏榕,25,o͘-chhêng,ootshing5,oochheng5
oo-tinn,烏甜,25,o͘-tiⁿ,ootinn,ootinn
oo-tāu,烏豆,25,o͘-tāu,ootau7,ootau7
oo-muâ,烏麻,25,o͘-môa,oomua5,oomoa5
hun-tsháu,煙草,25,hun-chháu,huntshau2,hunchhau2
nuā-sim,爛心,25,nōa-sim,nua7sim,noa7sim
gû-lin,牛乳,25,gû-lin,gu5lin,gu5lin
gû-tsiunn,牛樟,25,gû-chiuⁿ,gu5tsiunn,gu5chiunn
giû-tshik,牛膝,25,giû-chhek,giu5tshik,giu5chhek
káu-tsit,狗脊,25,káu-chit,kau2tsit,kau2chit
bíng-tshiū,猛樹,25,béng-chhiū,bing2tshiu7,beng2chhiu7
to̍k-hua̍t,獨活,25,to̍k-hoa̍t,tok8huat8,tok8hoat8
giô-tsí,玉枳,25,giô-chí,gio5tsi2,gio5chi2
gio̍k-lân,玉蘭,25,gio̍k-lân,giok8lan5,giok8lan5
kam-tsià,甘蔗,25,kam-chià,kamtsia3,kamchia3
tinn-kiat,甜橘,25,tiⁿ-kiat,tinnkiat,tinnkiat
tinn-tshài,甜菜,25,tiⁿ-chhài,tinntshai3,tinnchhai3
tinn-be̍h,甜麥,25,tiⁿ-be̍h,tinnbeh8,tinnbeh8
tshinn-kiunn,生姜,25,chhiⁿ-kiuⁿ,tshinnkiunn,chhinnkiunn
tshân-tshinn,田菁,25,chhân-chhiⁿ,tshan5tshinn,chhan5chhinn
tshân-tsû,田薯,25,chhân-chû,tshan5tsu5,chhan5chu5
pe̍h-jîn,白仁,25,pe̍h-jîn,peh8jin5,peh8jin5
pe̍h-á,白仔,25,pe̍h-á,peh8a2,peh8a2
pe̍h-mn̂g,白們,25,pe̍h-mn̂g,peh8mng5,peh8mng5
pe̍h-pû,白匏,25,pe̍h-pû,peh8pu5,peh8pu5
pe̍h-khing,白柏,25,pe̍h-kheng,peh8khing,peh8kheng
pe̍h-tông,白桐,25,pe̍h-tông,peh8tong5,peh8tong5
pe̍h-muî,白梅,25,pe̍h-mûi,peh8mui5,peh8mui5
pe̍h-tshîng,白榕,25,pe̍h-chhêng,peh8tshing5,peh8chheng5
pe̍h-tshiū,白樹,25,pe̍h-chhiū,peh8tshiu7,peh8chhiu7
pe̍h-sua,白沙,25,pe̍h-soa,peh8sua,peh8soa
pe̍h-tshài,白菜,25,pe̍h-chhài,peh8tshai3,peh8chhai3
pe̍h-tāu,白豆,25,pe̍h-tāu,peh8tau7,peh8tau7
pe̍h-gûn,白銀,25,pe̍h-gûn,peh8gun5,peh8gun5
pe̍h-lîn,白隣,25,pe̍h-lîn,peh8lin5,peh8lin5
pe̍h-muâ,白麻,25,pe̍h-môa,peh8mua5,peh8moa5
tsinn-tik,矢竹,25,chiⁿ-tek,tsinntik,chinntek
tsio̍h-kiàm,石劍,25,chio̍h-kiàm,tsioh8kiam3,chioh8kiam3
tsio̍h-phok,石博,25,chio̍h-phok,tsioh8phok,chioh8phok
tsio̍h-ge̍h,石月,25,chio̍h-ge̍h,tsioh8geh8,chioh8geh8
tsio̍h-tshîng,石松,25,chio̍h-chhêng,tsioh8tshing5,chioh8chheng5
tsio̍h-lîng,石柃,25,chio̍h-lêng,tsioh8ling5,chioh8leng5
tsio̍h-liú,石柳,25,chio̍h-liú,tsioh8liu2,chioh8liu2
sia̍h-liû,石榴,25,sia̍h-liû,siah8liu5,siah8liu5
tsio̍h-tsu,石櫧,25,chio̍h-chu,tsioh8tsu,chioh8chu
tsio̍h-siap,石澁,25,chio̍h-siap,tsioh8siap,chioh8siap
tsio̍h-tik,石竹,25,chio̍h-tek,tsioh8tik,chioh8tek
tsio̍h-tsû,石薯,25,chio̍h-chû,tsioh8tsu5,chioh8chu5
bé-tsî,碼薯,25,bé-chî,be2tsi5,be2chi5
bō-tsháu,磨草,25,bō-chháu,bo7tshau2,bo7chhau2
kî-gāi,祈艾,25,kî-gāi,ki5gai7,ki5gai7
siù-ing,秀英,25,siù-eng,siu3ing,siu3eng
tshiu-lân,秋蘭,25,chhiu-lân,tshiulan5,chhiulan5
tiû-á,稠仔,25,tiû-á,tiu5a2,tiu5a2
tsang-bo̍k,稯木,25,chang-bo̍k,tsangbok8,changbok8
tiū-á,稻仔,25,tiū-á,tiu7a2,tiu7a2
tik-peh,竹柏,25,tek-peh,tikpeh,tekpeh
tsìnn-tik,箭竹,25,chìⁿ-tek,tsinn3tik,chinn3tek
