hanzi,tl
病院,pǐnn-ǐnn
醫生館,i-sing-kuán
病院,pīnn-īnn
醫生館,i-sing-kuán
病院,pīnn-īnn
醫生館,i-sing-kuán
病院,pēnn-īnn
醫生館,i-sing-kuán
病院,pēnn-īnn
醫生館,i-sing-kuán
病院,pēnn-īnn
醫生館,i-sing-kuán
醫院,i-īnn
醫生館,i-sing-kuán
病院,pīnn-īnn
病院,pīnn-ìnn
病院,pēnn-ìnn
醫生館,i-sing-kuán
予醫生看,hōo i-sing khuànn
予醫生看,hōo i-sing khuànn
予醫生看,hōo i-sing khuànn
予醫生看,hōo i-sing khuànn
看醫生,khuànn-i-sing
看醫生,khuànn-i-sing
看醫生,khuànn-i-sing
看醫生,khuànn-i-sing
看醫生,khuànn-i-sing
看醫生,khuànn-i-sing
予醫生看,hōo i-sing khuànn
看醫生,khuànn-i-sing
揣醫生,tshē-i-sing
看醫生,khuànn-i-sing
看醫生,khuànn-i-sing
予醫生看,hōo i-sing khuànn
𥌚脈,bāi-be̍h
節脈,tsat-be̍h
節脈,tsat-bē
節脈,tsat-me̍h
節脈,tsat-mē
節脈,tsat-me̍h
摸脈,bong-me̍h
節脈,tsat-me̍h
候脈,hāu-me̍h
候脈,hāu-be̍h
掠脈,lia̍h-be̍h
𥌚脈,bāi-be̍h
扞脈,huānn-be̍h
候脈,hāu-me̍h
節脈,tsat-me̍h
𥌚脈,bāi-me̍h
節脈,tsat-be̍h
節脈,tsat-meh
注射,tsù-siǎ
注射,tsù-siā
注射,tsù-siā
注射,tsù-siā
注射,tsù-siā
注射,tsù-siā
注射,tsù-siā
拍針,phah-tsam
注射,tsù-siā
注射,tsù-siā
注射,tsù-siā
注射,tsù-siā
艾,hiānn
艾,hiānn
艾,hiānn
艾,hiānn
艾,hiānn
艾草,hiānn-tsháu
艾,hiānn
艾,hiānn
艾,hiānn
艾,hiānn
艾,hiānn
跋桮,pua̍h-pue
跋桮,puā-pue
跋桮,pua̍h-pue
跋桮,puā-pue
跋桮,pua̍h-pue
跋桮,pua̍h-pue
跋桮,pua̍h-pue
跋桮,pua̍h-pue
跋桮,pua̍h-pue
跋桮,pua̍h-pue
無桮,bô-pue
陰桮,im-pue
陰桮,im-pue
陰桮,im-pue
陰桮,im-pue
陰桮,im-pue
陰桮,im-pue
象桮,siūnn-pue
匼桮,khap-pue
匼桮,khap-pue
陰桮,im-pue
逼籤詩,pik-tshiam-si
解籤詩,kái-tshiam-si
逼籤詩,pik-tshiam-si
卜籤詩,pok-tshiam-si
逼籤詩,piat-tshiam-si
逼籤詩,pik-tshiam-si
逼籤詩,piat-tshiam-si
逼籤詩,pik-tshiam-si
逼籤詩,pik-tshiam-si
解籤,kái-tshiam
逼籤詩,pik-tshiam-si
卜卦,pok-kuà
卜卦,pok-kuà
卜卦,pok-kuà
卜卦,pok-kuà
卜卦,pok-kuà
卜卦,pok-kuà
卜卦,pok-kuà
跋卦,pua̍h-kuà
卜卦,pok-kuà
卜卦,pok-kuà
廟公,biō-kong
廟公,biō-kong
廟公,biō-kong
廟公,biō-kong
廟祝,biō-tsiok
廟公,biōr-kong
廟祝,biōr-tsiok
廟公,biō-kong
廟祝,biō-tsiok
廟祝,biō-tsiok
宮公,king-kong
廟公,biō-kong
顧廟的,kòo-biō--ê
廟公,biō-kong
讀書,tha̍k-tsir
讀書,tha̍k-tsir
讀書,tha̍k-tsu
讀冊,tha̍k-tsheh
讀冊,tha̍k-tsheh
讀冊,tha̍k-tsheh
讀書,tha̍k-tsir
讀書,tha̍k-tsu
讀書,tha̍k-tsir
讀書,tha̍k-tsu
讀冊,tha̍k-tsheh
墨,ba̍k
墨,ba̍k
墨,ba̍k
墨,ba̍k
墨,ba̍k
墨,ba̍k
墨,ba̍k
墨,ba̍k
墨,ba̍k
墨,ba̍k
烏墨,oo-ba̍k
墨盤,ba̍k-puânn
墨盤,ba̍k-puânn
墨盤,ba̍k-puânn
墨盤,ba̍k-puânn
墨硯,ba̍k-hīnn
墨盤,ba̍k-puânn
墨硯,ba̍k-hīnn
墨盤,ba̍k-puânn
硯,hīnn
墨硯,ba̍k-hīnn
硯,hīnn
墨盤,ba̍k-puânn
墨盤,ba̍k-puânn
批,phue
批,phue
批,phue
批,phe
批,phue
批,phue
批,phue
批,phue
批,phue
批,phue
烏枋,oo-pang
烏枋,oo-pang
烏枋,oo-pang
烏枋,oo-pang
烏枋,oo-pang
烏枋,oo-pang
烏牌,oo-pâi
烏枋,oo-pang
烏枋,oo-pang
烏枋,oo-pang
拭仔,tshit-á
烏枋拭仔,oo-pang-tshit-á
烏枋拭仔,oo-pang-tshit-á
粉拭仔,hún-tshit-á
烏枋拭仔,oo-pang-tshit-á
烏枋拭仔,oo-pang-tshit-á
烏板擦,oo-pán-tshat
粉擦,hún-tshat
烏枋拭仔,oo-pang-tshit-á
烏枋拭仔,oo-pang-tshit-á
通書,thong-sir
通書,thong-sir
通書,thong-tsu
通書,thong-si
通書,thong-su
通書,thong-su
通書,thong-tsir
通書,thong-tsu
通書,thong-tsir
通書,thong-su
春牛圖,tshun-giû-tôo
春牛圖,tshun-gû-tôo
春牛圖,tshun-gû-tôo
春牛圖,tshun-gû-tôo
春牛圖,tshun-gû-tôo
春牛圖,tshun-gû-tôo
春牛圖,tshun-gû-tôo
春牛圖,tshing-gû-tôo
春牛圖,tshun-gû-tôo
春牛圖,tshun-gû-tôo
春牛圖,tshun-gû-tôo
bàng-gà,bàng-gà
人仔書,lâng-á-tsir
尪仔書,ang-á-tsir
尪仔書,ang-á-tsu
尪仔冊,ang-á-tsheh
尪仔冊,ang-á-tsheh
尪仔冊,ang-á-tsheh
人仔書,lâng-á-tsir
尪仔書,ang-á-tsu
尪仔冊,ang-á-tsheh
歌仔戲,kua-á-hì
歌仔戲,kua-á-hì
歌仔戲,kua-á-hì
歌仔戲,kua-á-hì
歌仔戲,kua-á-hì
歌仔戲,kua-á-hì
歌仔戲,kuai-á-hì
歌仔戲,kuai-á-hì
歌仔戲,kua-á-hì
歌仔戲,kua-á-hì
o-lín-gio,o-lín-gio
人仔,lâng-á
尪公仔,ang-kong-á
尪仔,ang-á
尪仔,ang-á
尪仔,ang-á
人仔,lâng--á
o-lín-gió,o-lín-gió
o-lín-gió,o-lín-gió
o-lín-gió,o-lín-gió
o-lín-gio̍h,o-lín-gio̍h
o-lín-gió,o-lín-gió
洋娃娃,ia̋ng-uá-ua
幌韆鞦,hàinn-tshian-tshiu
幌韆鞦,hàinn-tshan-tshiu
幌公鞦,hàinn-kong-tshiu
幌韆鞦,hàinn-khan-thiu
幌韆鞦,hàinn-tshan-tshiu
幌韆鞦,hàinn-tshian-tshiu
幌韆鞦,hiù-tshian-tshiu
幌韆鞦,hàinn-tshian-tshiu
幌韆鞦,hàinn-tshian-tshiu
幌中鞦,hàinn-tiong-tshiu
幌中鞦,hàinn-tong-tshiu
幌公鞦,hàinn-kong-tshiu
泅水,siû-tsuí
泅水,siû-tsuí
泅水,siû-tsuí
游泳,iû-íng
泅水,siû-tsuí
游泳,iû-íng
泅水,siû-tsuí
洗浴,sé-i̍k
游泳,iû-íng
泅水,siû-tsuí
游泳,iû-íng
泅水,siû-tsuí
泅水,siû-tsuí
泅水,siû-tsuí
游泳,iû-íng
泅水,siû-tsuí
游泳,iû-íng
田蛤仔泅,tshân-kap-á-siû
田蛤仔泅,tshân-kap-á-siû
蛤仔泅,kap-á-siû
四跤仔泅,sì-kha-á-siû
水雞泅,tsuí-kue-siû
田蛤仔泅,tshân-kap-á-siû
水雞仔泅,tsuí-ke-á-siû
珠仔,tsu-á
真珠仔,tsin-tsu-á
真珠仔,tsin-tsu-á
珠仔,tsu-á
輾珠仔,lìn-tsu-á
珠仔,tsu-á
嘓子,kho̍k-tsí
真珠,tsin-tsu
珠仔,tsu-á
涼水珠仔,liâng-tsuí-tsu-á
珠仔,tsu-á
死囡仔䖙,sí-gín-á-the
死囡仔䖙,sí-gín-á-the
死囡仔䖙,sí-gín-á-the
死囡仔䖙,sí-gín-á-the
水雞仔弄鐃,suí-ke-á-lāng-lâu
倒拋泅,tòr-pha-siû
死囡仔䖙,sí-gín-á-the
倒拋泅,tòr-pha-siû
乒乓泅,phīn-phōng-siû
放死豬仔流,pàng-sí-tu-á-lâu
死囡仔䖙,sí-gín-á-the
死囡仔䖙,sí-gín-á-thenn
拍噗仔,phah-pho̍k-á
拍噗仔,phah-pho̍k-á
拍噗仔,phah-pho̍k-á
拍噗仔,phah-pho̍k-á
拍噗仔,phah-pho̍k-á
拍噗仔,phah-phòo--á
拍噗,phah-pho̍k
拍噗仔,phah-pho̍k-á
拍噗仔,phah-pho̍k-á
拍匹噗仔,phah-phit-phok-á
拍噗仔,phah-pho̍k-á
掩苦雞,ng-khóo-kue
掩咯家,ng-ko̍k-ke
覕頷喓,bih-ām-iaunn
掩咯家,ng-ko̍k-ke
掩咯家,uinn-ko̍k-ke
踮相揣,tiàm-sio-tshuē
掩咯家,ng-ko̍k-ke
覕相揣,bih-sior-tshuē
掩咯家,am-ko̍k-ke
掩咯家,ng-ko̍k-ke
掩苦雞,ng-khóo-kue
覕相揣,bih-sio-tshuē
掩苦雞,ng-khóo-kue
撚骰仔,lián-tǎu-á
膏十八仔,kō-si̍p-pat-á
救十八,kiù-si̍p-pat
撚骰仔,lián-tâu-á
撚寶,lián-pó
撚骰仔,lián-tâu-á
骰仔,tāu--á
骰仔,tāu--á
骰九,tāu-káu
十八骰仔,si̍p-pat-tāu-á
干樂,kan-lo̍k
干樂,kan-lo̍k
干樂,kan-lo̍k
干樂,kan-lo̍k
干樂,kan-lo̍k
干樂,kan-lo̍k
干樂,kan-lo̍k
干樂,kan-lo̍k
柴佛,tshâ-pu̍t
干樂,kan-lo̍k
干樂,kan-lo̍k
牛角鼓,gû-kak-kóo
龍角,lîng-kak
龍角,lîng-kak
龍角,liông-kak
角鼓,kak-kóo
角管,kak-kóng
角鼓,kak-kóo
哨角,sàu-kak
龍角,lîng-kak
哨角,sàu-kak
食錢,tsia̍h-tsînn
食錢,tsiā-tsînn
食錢,tsia̍h-tsînn
歪哥,uai-ko
食錢,tsia̍h-tsînn
貪汙,tham-u
歪哥,uai-kor
食錢,tsia̍h-tsînn
貪汙,tham-u
歪哥,uai-kor
食錢,tsia̍h-tsînn
貪汙,tham-u
食錢,tsia̍h-tsînn
食錢,tsia̍h-tsînn
歪哥,uai-ko
食錢,tsia̍h-tsînn
食錢,tsia̍h-tsînn
貪汙,tham-ú
烏西,oo-sie
塞錢予人,siap-tsînn-hōo--lâng
烏西,oo-se
烏西,oo-se
烏西,oo-se
烏西,oo-se
楗錢,kāinn-tsînn
楗空,kāinn-khang
東包,tong-pau
烏西,oo-se
烏西,oo-se
烏西,oo-se
跋筊,pua̍h-kiáu
跋筊,puā-kiáu
跋筊,pua̍h-kiáu
跋筊,puā-kiáu
跋筊,pua̍h-kiáu
跋筊,pua̍h-kiáu
跋筊,pua̍h-kiáu
跋筊,pua̍h-kiáu
跋筊,pua̍h-kiáu
跋筊,pua̍h-kiáu
筊間,kiáu-king
筊間,kiáu-king
筊間,kiáu-king
筊場,kiáu-tiûnn
筊間,kiáu-king
筊窟,kiáu-khut
筊間,kiáu-king
筊間,kiáu-king
筊場,kiáu-tiûnn
筊場,kiáu-tiûnn
筊場,kiáu-tiûnn
筊場,kiáu-tiûnn
東筊,tong-kiáu
抽頭,thiu-thâu
東筊,tong-kiáu
東筊,tong-kiáu
挨筊,e-kiáu
東筊,tong-kiáu
東筊,tong-kiáu
東筊,tong-kiáu
東筊,tong-kiáu
東筊,tong-kiáu
抽東仔,thiu-tong-á
諞仙,pián-sian
術仔,su̍t-á
諞仙仔,pián-sian-á
諞仙仔,pián-sian-á
佬仔,láu-á
諞仙仔,pián-sian-á
諞仙仔,pián-sian-á
諞仙仔,pián-sian-á
諞仙,pián-sian
騙子,phiàn-tsú
諞仙仔,pián-sian-á
諞仙仔,pián-sian-á
賊仔,tsha̍t-á
賊仔,tsha̍t-á
賊仔,tsha̍t-á
勍仔,khiang-á
賊仔,tsha̍t-á
勍仔,khiang-á
鼠賊仔,tshír-tsha̍t--á
賊,tsha̍t
賊仔,tsha̍t-á
賊仔,tsha̍t-á
剪綹,tsián-liú
剪綹仔,tsián-liú-á
剪綹仔,tsián-liú-á
剪綹仔,tsián-liú-á
剪綹仔,tsián-liú-á
剪綹仔,tsián-liú-á
剪綹仔,tsián-liú--á
剪綹仔,tsián-liú--á
剪綹仔,tsián-liú-á
剪綹仔,tsián-liú-á
夭壽仔,iáu-siū-á
夭壽仔,iáu-siū-á
夭壽,iáu-siū
膨肚短命,phòng-tōo-té-miā
夭壽仔,iáu-siū-á
膨肚短命,phòng-tōo-té-miā
夭壽,iáu-siū
夭壽,iáu-siū
夭壽,iáu-siū
孤毛絕種,koo-moo-tse̍rh-tsíng
孤毛絕種,koo-moo-tse̍h-tsíng
孤𣮈,koo-khut
夭壽死囡仔,iáu-siū sí-gín-á
盪,tňg
盪,tn̄g
盪,tn̄g
盪,tn̄g
盪,tn̄g
盪,tn̄g
盪,tn̄g
盪,tn̄g
盪,tn̄g
盪,tn̄g
煏油,piak-iû
炸油,tsuànn-iû
煏油,piak-iû
炸油,tsuànn-iû
煏油,piak-iû
炸油,tsuànn-iû
煏油,piak-iû
炸油,tsuànn-iû
煏油,piak-iû
炸油,tsuànn-iû
炸油,tsuànn-iû
炸油,tsuànn-iû
煏油,piak-iû
炸豬油,tsuànn-ti-iû
揀,kíng
揀菜,kíng-tshài
揀菜,kíng-tshài
揀菜,kíng-tshài
揀菜,kíng-tshài
揀菜,kíng-tshài
揀菜,káinn-tshài
揀菜,kíng-tshài
揀菜,kíng-tshài
揀菜,kíng-tshài
煠,sa̍h
煠,sa̍h
煠,sa̍h
煠,sa̍h
煠,sa̍h
煠,sa̍h
煠,sa̍h
煠,sa̍h
煠,sa̍h
煠,sah
煠,sā
遛皮,liù-phêr
遛皮,liù-phêr
遛皮,liù-phê
遛皮,liù-phuê
遛皮,liù-phuê
遛皮,liù-phuê
遛皮,liù-phêr
遛皮,liù-phê
遛皮,liù-phêr
遛皮,liù-phuê
研槽,nguí-tsô
研槽,gíng-tsô
研槽,gíng-tsô
研槽,gíng-tsô
研槽,gíng-tsô
研槽,gíng-tsô
研槽,gíng-tsôr
研槽,ngái-tsô
研槽,gíng-tsô
研槽,gíng-tsô
研台,gíng-tâi
拆藥仔,thiah-io̍h-á
拆藥仔,thiah-iō-á
拆藥仔,thiah-io̍h-á
拆藥仔,thiah-iō-á
拆藥仔,thiah-io̍rh-á
拆藥仔,thiah-io̍rh-á
抾藥,khioh-io̍h
拆藥,thiah-io̍h
拆藥,thiah-io̍h
拆藥仔,thiah-io̍h-á
笑桮,tshiò-pue
笑桮,tshiò-pue
笑桮,tshiò-pue
笑桮,tshiò-pue
笑桮,tshiòr-pue
笑桮,tshiòr-pue
笑桮,tshiò-pue
笑桮,tshiò-pue
笑桮,tshiò-pue
笑桮,tshiò-pue
香火,hiunn-hér
香火,hiunn-hér
香火,hiunn-hé
香火,hiunn-hué
香火,hionn-hué
香火,hiunn-hué
貫捾,kǹg-kuānn
香火,hiunn-hé
貫捾,kǹg-kuānn
保身符,pó-sin-hû
做醮,tsò-tsiò
做醮,tsò-tsiò
做醮,tsuè-tsiò
做醮,tsò-tsiò
做醮,tsòr-tsiòr
做醮,tsòr-tsiòr
做醮,tsuè-tsiò
做醮,tsuè-tsiò
做醮,tsuè-tsiò
做醮,tsò-tsiò
做忌,tsuè-kī
做忌,tsuè-kì
做忌,tsò-kī
做忌,tsuè-khī
做忌,tsò-kī
做忌,tsòr-kī
做忌,tsòr-kī
做忌,tsuè-kī
做忌,tsuè-kī
做忌,tsuè-kī
做忌,tsò-kī
徛桌頭,khiǎ-toh-thâu
徛桌頭,khiā-toh-thâu
桌頭,toh-thâu
桌頭,toh-thâu
桌頭,torh-thâu
桌頭,torh-thâu
桌頭,toh-thâu
小法,siáu-huat
桌頭,toh-thâu
桌頭,toh-thâu
尼姑庵,nî-koo-am
尼姑庵,lî-koo-am
尼姑庵,nî-koo-am
尼姑庵,nî-koo-am
尼姑庵,nî-koo-am
尼姑庵,lî-koo-am
尼姑庵,lî-koo-am
尼姑庵,lî-koo-am
尼姑庵,lî-koo-am
尼姑庵,lî-koo-am
尼姑庵,nî-koo-am
土地公,thóo-tī-kong
土地公,thóo-tī-kong
土地公,thóo-lī-kong
土地公,thóo-lī-kong
土地公,thóo-lī-kong
土地公,thóo-lī-kong
福德正神,hok-tik-tsìng-sîn
土地公,thóo-lī-kong
土地公,thóo-tī-kong
土地公,thóo-tī-kong
土地公,thóo-tī-kong
土地公,thóo-lī-kong
土地公,thóo-tī-kong
有應公,iú-iòng-kong
有應公,iú-hun-kong
有應公,iú-hun-kong
老大公,lāu-tuā-kong
有應公仔,iú-iong-kong-á
應公仔,iòng-kong-á
有應公,iú-ìng-kong
應公仔,ìng-kong-á
萬事爺,bān-sīr-iâ
有應公,iú-ìng-kong
有應公仔,iú-ìng-kong-á
百姓公仔,pah-sènn-kong-á
有應公,iú-ìng-kong
床母,Tshn̂g-bú
床母,Tshn̂g-bú
婆姐,Pô-tsiá
床母,Tshn̂g-bó
姐母仔,Tsiá-bó-á
婆姐,Pô-tsiá
床母,Tshn̂g-bór
婆姐,Pôr-tsiá
床母,Tshn̂g-bór
婆姐,Pôr-tsiá
床母,Tshn̂g-bú
床母,Tshn̂g-bó
床母,Tshn̂g-bú
床母,Tshn̂g-bó
公學校,kong-ha̍k-hǎu
公學校,kong-ha̍k-hāu
公學校,kong-ha̍k-hāu
公學校,kong-ha̍k-hāu
公學校,kong-ha̍k-hāu
公學校,kong-ha̍k-hāu
學校,ha̍k-hāu
學校,ha̍k-hāu
學校,ha̍k-hāu
學校,ha̍k-hāu
先生,sian-sinn
老師,lǎu-sir
先生,sian-sinn
老師,lāu-sir
先生,sian-sinn
老師,lāu-su
先生,sin-senn
老師,lāu-su
先生,sian-senn
老師,lāu-su
先生,sian-senn
先生,sian-sinn
老師,lāu-su
先生,sian-sinn
先生,sian-sinn
先生,sian-sinn
先生,sian-sinn
先生,sin-senn
老師,lāu-su
日誌,li̍t-tsì
曆日,la̍h-li̍t
日誌,ji̍t-tsì
日誌,li̍t-tsì
曆日,la̍h-li̍t
日誌,ji̍t-tsì
曆日,lā-ji̍t
日書,ji̍t-su
日誌,ji̍t-tsì
曆日,la̍h-ji̍t
日書,ji̍t-su
日誌,ji̍t-tsì
曆日,la̍h-ji̍t
曆日,la̍h-li̍t
曆日,la̍h-ji̍t
曆日,la̍h-li̍t
日誌,li̍t-tsì
曆日,la̍h-ji̍t
日拆,ji̍t-thiah
花仔紙,hue-á-tsuá
郵票,iû-phiò
郵票,iû-phiò
郵票,iû-phiò
郵票,iû-phiò
尪仔頭,ang-á-thâu
郵票,iû-phiòr
郵票,iû-phiòr
郵票,iû-phiò
郵票,iû-phiò
郵票,iû-phiò
切手,khi̍t-teh
郵票,iû-phiò
講古,káng-kóo
講古,káng-kóo
講古,káng-kóo
講古,káng-kóo
講古,káng-kóo
講古,káng-kóo
講古,kóng-kóo
講古,kóng-kóo
講古,káng-kóo
講古,kóng-kóo
麻雀,bâ-tshiok
麻雀,bâ-tshiok
麻雀,bâ-tshiok
拍麻雀,phah-bâ-tshiok
拍麻雀,phah-bâ-tshiok
拍麻雀,phah-bâ-tshiok
拍麻雀,phah-bâ-tshiok
拍麻雀,phah-buâ-tshiok
拍麻雀,phah-bâ-tshiok
拍麻雀,phah-mâ-tshiok
搝大索,giú-tuǎ-soh
搝大索,giú-tuā-soh
搝大索,giú-tuā-soh
搝索仔,giú-soh-á
搝大索,giú-tuā-soh
拔大索,pue̍h-tuā-soh
搝大索,giú-tuā-sorh
拔索,pui̍h-soh
擋索仔,tòng-soh--á
搝索仔,giú-soh-á
搝大索,giú-tuā-soh
拋捙輪,pha-tshia-lin
拋捙輪,pha-tshia-lin
拋捙輪,pha-tshia-lin
拋捙輪,pha-tshia-lin
捙拋輪,tshia-pha-lin
拋捙輪,pha-tshia-lian
拋麒麟,pha-ki-lin
拋捙輪,pha-tshia-lian
拋輾斗,pha-lìn-táu
反輦狗仔,píng-lián-káu-á
阿不倒,a-put-táu
阿不倒仔,a-put-tó-á
阿不倒,a-put-tó
阿不倒仔,a-put-tó-á
阿不倒仔,a-put-torh-á
阿不倒仔,a-put-torh-á
阿不倒,a-put-táu
阿不倒,a-put-tó
阿不倒仔,a-put-tó-á
阿不倒,a-put-tó
走相逐,tsáu-sio-lip
走相逐,tsáu-sio-jip
走相逐,tsáu-sio-lip
走相逐,tsáu-sio-jik
走相逐,tsáu-sior-jiok
走相逐,tsáu-sior-jiok
走相逐,tsáu-sann-tsip
走相掠,tsáu-sio-lia̍h
走相逐,tsáu-sann-lip
走相掠,tsáu-sann-lia̍h
走相逐,tsáu-sann-giok
走相掠,tsáu-sann-lia̍h
歕雞胿仔,pûn kere-kui-á
歕雞胿仔,pûn kue-kui-á
歕雞胿仔,pûn kue-kui-á
歕雞胿仔,pûn ke-kui-á
歕雞胿仔,pûn ke-kui-á
歕雞胿,pûn kue-kui
歕雞胿,pûn kue-kui
歕雞胿仔,pûn kue-kui-á
歕雞胿仔,pûn ke-kui-á
歕雞胿仔,pûn kue-kui-á
硩落去,teh--loih
硩,teh
硩落去,teh--loih
硩撚寶,teh-lián-pó
硩落去,teh--lo̍rh-khì
硩落去,teh--lo̍rh-khì
硩落去,teh--lo̍h--khìr
硩落去,teh--loì
硩落,teh--lo̍h
硩,teh
風吹,hong-tsher
風吹,hong-tsher
風吹,hong-tsher
風吹,hong-tshe
風吹,hong-tshue
風吹,hong-tshue
風吹,hong-tshue
風吹,huang-tshe
風吹,hong-tshe
風吹,hong-tshe
風吹,hong-tshue
擗擗仔,pia̍k-pia̍k-á
鳥擗仔,tsiáu-phia̍k-á
擉仔,tia̍k-á
鳥擗仔,tsiáu-phia̍k-á
拍鳥弓仔,phah-tsiáu-king-á
樹奶弓仔,tshiū-ni-king-á
鳥擗仔,tsiáu-phia̍k-á
鳥仔弓,tsiáu-á-king
鳥仔擗,tsiáu-á-phiang
擗仔,phia̍k-á
樹奶擗仔,tshiū-ling-phia̍k-á
パチンコ,pha-tshìn-kò
嘓魚,kho̍k-hîr
嘓,kho̍k
木魚,bo̍k-hî
嘓魚,kho̍k-hî
嘓魚,kho̍k-hîr
嘓仔,khok-á
木魚,bo̍k-hî
嘓魚,go̍k-hî
嘓魚,kho̍k-hîr
嘓魚,kho̍k-hû
嘓,khok
嘓,kho̍k
木魚,bo̍k-gîr
木魚,bo̍k-hî
白賊,pe̍h-tsha̍t
白賊,pē-tsha̍t
白賊,pe̍h-tsha̍t
白賊,pe̍h-tsha̍t
白賊,pe̍h-tsha̍t
白賊,pe̍h-tsha̍t
白賊,pe̍h-tsha̍t
呺六,hau-la̍k
白賊,pe̍h-tsha̍t
白賊,pe̍h-tsha̍t
講白賊,kóng-pe̍h-tsha̍t
契兄,khè-hiann
契兄,kherè-hiann
契兄,khuè-hiann
契兄,khè-hiann
猴,kâu
契兄,khè-hiann
猴,kâu
契兄,khè-hiann
猴,kâu
契兄,khuè-hiann
猴,kâu
契兄,khuè-hiann
契兄,khè-hiann
契兄,khè-hiann
孤𣮈,koo-khu̍t
鏨頭短命,tsǎm-thâu-té-miā
絕種,tse̍rh-tsíng
膨肚短命,phòng-tǒo-té-miā
孤𣮈,koo-khu̍t
無傳,bô-thn̂g
絕種,tsēr-tsíng
孤𣮈,koo-khu̍t
無傳,bô-thn̂g
絕種,tse̍h-tsíng
孤𣮈,koo-khu̍t
孤𣮈絕種,koo-khu̍t-tse̍h-tsíng
無傳,bô-thuînn
孤𣮈,koo-khu̍t
無傳,bô-thn̂g
絕種,tsua̍t-tsíng
孤毛絕種,koo-moo-tse̍h-tsíng
孤𣮈絕種,koo-khu̍t-tse̍h-tsíng
無傳,bôr-thn̂g
無嗣,bôr-sû
孤毛絕種,koo-moo-tse̍h-tsíng
絕種,tse̍rh-tsíng
孤𣮈,koo-khu̍t
絕種,tse̍h-tsíng
孤毛絕種,koo-moo-tse̍rh-tsíng
孤𣮈絕種,koo-khu̍t-tse̍h-tsíng
煎,tsuann
煎藥仔,tsuann-io̍h-á
煎藥仔,tsuann-io̍h-á
煎藥仔,tsuann-io̍rh-á
煎,tsuann
煎藥仔,tsuann-io̍rh-á
煎藥,tsuann-io̍h
煎藥,tsuann-io̍h
煎藥,tsuann-io̍h
煎藥仔,tsuann-io̍h-á
接跤,tsiap-kha
踏蹺,tā-khiau
踏蹺,ta̍h-khiau
踏蹺,tā-khiau
踏跤蹺,ta̍h-kha-khiau
踏蹺,ta̍h-khiau
踏蹺,ta̍h-khiau
踏蹺,ta̍h-khiau
踏跤蹺,ta̍h-kha-khiau
踏蹺,ta̍h-khiau
踏蹺,ta̍h-khiau
畫虎𡳞,uě-hóo-lǎn
破豆,phò-tāu
開講,khai-káng
畫虎𡳞,uē-hóo-lān
開講,khai-káng
敲虎𡳞,khà-hóo-lān
開講,khai-káng
畫虎𡳞,uē-hóo-lān
開講,khai-káng
畫虎𡳞,uē-hóo-lān
破豆,phòr-tāu
開講,khai-káng
畫虎𡳞,uē-hóo-lān
答喙鼓,tap-tshuì-kóo
開講,khai-káng
畫虎𡳞,uī-hóo-lān
開講,khai-káng
開講,khai-káng
破豆,phò-tāu
敆藥仔,kap-io̍h-á
敆藥仔,kap-io̍h-á
敆藥仔,kap-io̍h-á
敆藥仔,kap-io̍h-á
搣藥仔,me-io̍h-á
敆藥仔,kap-io̍rh-á
敆藥仔,kap-io̍rh-á
敆藥,kap-io̍h
敆藥,kap-io̍h
敆藥,kap-io̍h
敆藥仔,kap-io̍h-á
人參,lîn-serm
人參,jîn-sim
人參,lîn-sim
人參,jîn-sim
人參,jîn-sim
人參仔,jîn-sim-á
人參,lîn-sim
人參,jîn-song
高麗,ko-lê
高麗參,ko-lê-sim
野參,iá-sam
人參,gîn-som
賣搖鼓的,buě-iô-kóo--ê
玲瑯鼓,lin-long-kóo
玲瑯鼓,lin-long-kóo
玲瑯鼓,lin-long-kóo
玲瑯鼓,lin-long-kóo
玲瑯鼓,lin-long-kóo
搖鼓,iô-kóo
人公鼓,jîn-kang-kóo
賣搖鼓,buē-iô-kóo
鼓吹,kóo-tsher
鼓吹,kóo-tsher
鼓吹,kóo-tshe
鼓吹,kóo-tshue
鼓吹,kóo-tshue
鼓吹,kóo-tshue
鼓吹,kóo-tsher
鼓吹,kóo-tshe
鼓吹,kóo-tsher
鼓吹,kóo-tshe
鼓吹,kóo-tshue
露水,lǒo-tsuí
露水,lòo-tsuí
露水,lòo-tsuí
露水,lòo-tsuí
露水,lōo-tsuí
露水,lōo-tsuí
露水,lōo-tsuí
露水,lōo-tsuí
露水,lòo-tsuí
露水,lòo-tsuí
露水,lōo-tsuí
罩雺霧,tà-bông-bǔ
霧,bǔ
雺霧,bông-bū
罩雺霧,tà-bông-bū
罩雺,tà-môo
霧,bū
罩雺霧,tà-môo-bū
霧,bū
罩雺,tà-bông
罩霧,tà-bū
霧,bū
霧,bū
霧,bū
霧,bū
霧,bū
雺,bông
捲螺仔風,kńg-lêr-á-hong
捲螺仔風,kńg-lêr-á-hong
鼠尾風,tshír-bér-hong
捲螺仔風,kńg-lê-á-hong
捲螺仔風,kuínn-lê-á-hong
捲螺仔風,kńg-lê-á-hong
捲螺仔風,kńg-lê-á-hong
捲螺仔風,kńg-lêr-á-huang
鬼仔風,kuí-á-hong
龍捲風,lîng-kńg-hong
捲螺仔風,kńg-lêr-á-hong
捲螺仔風,kńg-lê-á-hong
龍捲風,lîng-kńg-hong
捲螺仔風,kńg-lê-á-hong
冰角,ping-kak
雹,phàu
