tl,hanzi
tsia̍h-tê,食茶
tsia̍h-thâu-tshing,食頭清
tsia̍h-thâu-ke,食頭家
tsia̍h-thau--lâng,食偷人
tsia̍h-thian-liông,食天良
tsia̍h-thinn-lōo,食天露
tsia̍h-tī-tóo-ni̍h,
tsia̍h-tiānn,食定
tsia̍h-tiâu,食住
tsia̍h-tinn,食甜
tsia̍h-tiò,食釣
tsia̍h-tio̍h-tsuí-thóo,食著水土
tsia̍h-ti̍t,食直
tsia̍h-tn̂g-tsai,食長齋
tsia̍h-tō,食道
tsia̍h-tuā-be̍h-bê,食大麥糜
tsia̍h-tuā-tsháu,食大草
tsia̍h-tuā-kiâm,食大鹹
tsia̍h-tuê,食題
tsia̍h-toh,食桌
tsia̍h-tù,食注
tsia̍h-phànn-ian,食冇煙
tsiah-án-ni,才按呢
tsiah-tshím-kng,即纔光
tsiah-tsiah-á,即即仔
tsiah-ê,此的
tsiah--ê,此的
tsia-hia,此彼
tsiah-koh-lâi,即更來
tsiah-kú,此久
tsiah-kú-á,此久仔
tsiah-lâi-kóng,即來講
tsiah-nih,此呢
tsia-hong,遮風
tsia-hōo,遮雨
tsia-hōo-suànn,遮雨傘
tsiah-sī,即是
tsiah-sī--leh,即是咧
tsiah-tio̍h,即著
tsia-iam,遮掩
tsia̍k,濺
tsio̍k-si̍t,著實
tsia-keh,遮格
tsia-kng,遮光
tsiam,尖
tsiam,瞻
tsiam,占
tsiam,
tsiam,詹
tsiam,簪
tsiam,針
tsiàm,佔
tsiàm-bué,佔買
tsiàm-buē,佔賣
tsiàm-iânn-m̄-tsiàm-su,佔贏不佔輸
tsiàm-iú-bu̍t,佔有物
tsiàm-iú-kuân,佔有權
tsiàm-kù,佔據
tsiàm-niá,佔領
tsiàm-pâng,佔房
tsiàm-pan-gî,佔便宜
tsiàm-tuē,佔地
tsiàm-thiāu,佔柱
tsiàm-ún,佔穩
tsiâm-tsuí-thíng,潛水艇
tsiâm-hông-thíng,潛航艇
tsiâm-liông,潛龍
tsiâm-sim,潛心
tsiām,漸
tsiām,暫
tsiām-tshiánn,暫且
tsiām-tshù,漸次
tsiām-tsiām,漸漸
tsiām-tsiām-á,漸漸仔
tsiām-tsìn,漸進
tsiām-tsioh,暫借
tsiām-tuà,暫住
tsiām-īng,暫用
tsiām-ji̍p-ka-kíng,漸入佳境
tsiām-kuân,暫權
tsiām-sî,暫時
tsiām-siat,暫設
tsiām-thîng,暫停
tsiām-tōo,漸度
tsiam-á,簪仔
tsiam-á,尖仔
tsiam-á-bí,尖仔米
tsiam-á-tsu̍t,尖仔秫
tsiam-á-thâu-tshah,簪仔頭插
tsiam-a̍h,針盒
tsiam-bé,尖尾
tsiam-bé-hong,尖尾風
tsiam-bé-hong,尖尾峰
tsiam-bé-to,尖尾刀
tsiam-bí-kuà,占米卦
tsiam-bōng,瞻望
tsiam-tsáinn,針指
tsiam-tshinn-bāng-táu,占星望斗
tsiam-tshuì,尖嘴
tsiam-tshuì-tsio,尖嘴椒
tsiam-tshuì--ê,尖嘴--的
tsiam-tshuì-un,
tsiam-tshun-lân,占春蘭
tsiam-tsí,針指
tsiam-tsiam,尖尖
tsiam-tsīnn-tsiam-tsīnn,
tsiam-tsǹg,尖鑽
tsiam-gú,譫語
tsiam-hî,針魚
tsiam-huat,針法
tsiam-hue,簪花
tsiam-huih,針血
tsiam-iam,占掩
tsiam-kak,尖角
tsiam-kám,
tsiam-kha-tshng,尖腳川
tsiam-kha-iù,針腳幼
tsiam-kha-iù-tshiú,針腳幼手
tsiam-khang,針孔
tsiam-khueh,針篋
tsiam-kuà,簪掛
tsiam-kuà,占卦
tsiam-lāi,尖利
tsiam-le-le,尖絡絡
tsiam-liu-liu,尖瑠瑠
tsia-muâ,遮瞞
tsiam-pau,針包
tsiam-phīnn,尖鼻
tsiam-pok,占卜
tsiam-so,尖梭
tsiam-suànn,針線
tsiam-suànn-jî,針線兒
tsiam-so̍h,尖鋉
tshiam-tann,尖擔
tsiam-tâng,針筒
tsiam-thâu,尖頭
tsiam-thâu-siah-thih,針頭削鐵
tsiam-to,尖刀
tsiam-tuan,尖端
tsian,箋
tsian,煎
tsinn,精
tsiann,正
tsiann,赤
tsián,剪
tsiánn,
tsián-á,剪仔
tsiánn-bê,
tsián-bî,剪眉
tsiánn-bī,
tsián-bū,剪霧
tsián-tsè,剪製
tsián-tsê-bî,剪齊眉
tsiánn-tshài,淡菜
tsián-tshâi,剪裁
tsián-tsháu-tû-kun,剪草除根
tsián-tshiu-lô,剪秋羅
tsián-tshiu-se,剪秋紗
tsián-tshun,剪春
tsián-tshun-lô,剪春羅
tsiánn-tsiánn,淡淡
tsián-tsua̍h,
tsián-tsuè,剪做
tsián-tsuê,剪齊
tsiánn-tsuí,淡水
tsiánn-tsuí-tshio̍h,
tsiánn-tsuí-hî,
tsiánn-tsuí-ùn,
tsián-hîng,餞行
tsián-hî,
tsián-huat,剪髮
tsiánn-iānn,
tsiánn-iānn-tsiánn-iānn,
tsiánn-iānn-iānn,
tsián-io̍h,剪藥
tsián-jiông,剪絨
tsián-jiông,剪茸
tsiánn-ka̍uh-ka̍uh,淡腐腐
tsiánn-kauh-kauh,淡腐腐
tsiánn-kuann,淡干
tsián-lìn-tńg,剪輪轉
tsián-liú,剪扭
tsián-lô,剪鑼
tsiánn-phi̍h-phu̍h,淡薄薄
tsiánn-phu̍h-phu̍h,淡薄薄
tsiánn-phun-phun,淡薄薄
tsián-pia̍t,餞別
tsiánn-pi̍h-pi̍h,淡擎擎
tsiánn-pi̍h-pu̍h,淡薄薄
tsiánn-pih-pih,淡擎擎
tsiánn-póo,淡脯
tsián-pòo,剪布
tsiánn-pu̍h-pu̍h,淡薄薄
tsiánn-sik,淡色
tsián-sim,剪參
tsiánn-sin,淡身
tsián-thâng,剪蟲
tsián-thâu-tsang,剪頭鬃
tsián-thâu-mn̂g,剪頭毛
tsiánn-tinn,淡甜
tsián-tiû,剪綢
tsián-tn̄g,剪斷
tsián-to,剪刀
tsián-to-hue,剪刀花
tsián-to-tē-ga̍k,剪刀地獄
tsián-kiáu,剪賭
tsiàn,薦
tsiàn,箭
tsiàn,戰
tsiànn,正
tsiàn-a̍p,薦盒
tsiàn-a̍p-keh,薦盒格
tsiànn-báu,正卯
tsiàn-bé,戰馬
tsiànn-bí,正米
tsiànn-bīn,正面
tsiànn-bóo,正某
tsiànn-bú,正母
tsiàn-tsing,戰爭
tsiànn-tsha̍k-tò-phut,
tsiàn-tsheh,戰冊
tsiàn-tshik,戰策
tsiànn-tshîng,正榕
tsiànn-tshiong,正沖
tsiànn-tshit-phín,正七品
tsiànn-tshiú,正手
tsiànn-tshiú-giô,正手橈
tsiànn-tshiú-pîng,正手旁
tsiànn-tshù-sin,正厝身
tsiàn-tsia̍t,戰捷
tsiàn-tsiòng,戰將
tsiàn-tsóo,薦祖
tsiànn-tsóo-ke,正祖家
tsiànn-tsu,正痘
tsiàn-tsú,薦主
tsiànn-tsú,正子
tsiànn-tsú,正主
tsiànn-tsú-khó,正主考
tsiàn-tsûn,戰船
tsiànn--ê,正的
tsiàn-i̍k,戰役
tsiànn-gia̍p,正業
tsiànn-gōo-phín,正五品
tsiànn-gûn,正銀
tsiànn-hè,正貨
tsiànn-hē,正系
tsiàn-hia,戰靴
tsiàn-hô,戰壕
tsiànn-hō,正號
tsiànn-huan,正番
tsiànn-huān,正犯
tsiànn-huan-ah,正番鴨
tsiàn-huat,戰法
tsiànn-huat,正法
tsiànn-huat-tōo,正法度
tsiànn-hue,正花
tsiànn-ho̍k,正服
tsiànn-hú-tē,正府第
tsiànn-hù,正副
tsiànn-hù-tiânn,正副呈
tsiàn-hûn,戰雲
tsiànn-iàn,正燕
tsiànn-im,正音
tsiàn-ín,薦引
tsiànn-ìn,正印
tsiànn-it-phín,正一品
tsiànn-iú,正酉
tsiànn-jī,正字
tsiànn-jī-phín,正二品
tsiàn-kah,戰甲
tsiànn-kànn,正酵
tsiànn-káng,正港
tsiàn-kau,戰溝
tsiànn-káu-phín,正九品
tsiànn-kāu,正厚
tsiànn-kè,正價
tsiànn-king,正宮
tsiànn-khau-tò-thì,正刨倒剃
tsiànn-khí,正齒
tsiàn-khinn,戰坑
tsiànn-kī,正忌
tsiànn-kim,正金
tsiàn-kioh,戰腳
tsiànn-kǹg,正鋼
tsiànn-kuann,正官
tsiàn-kok,戰國
tsiàn-kong,戰功
tsiànn-kóng-tò-kóng,正講倒講
tsiànn-kóng-tò-thì,正講倒剃
tsiànn-kòng-pe̍h,正貢白
tsiàn-kóo,戰鼓
tsiàn-kú,薦舉
tsiànn-kun-su,正軍師
tsiànn-la̍k-phín,正六品
tsiàn-lām,戰艦
tsiàn-lâng,薦人
tsiàn-lī-phín,戰利品
tsiànn-luân,正鸞
tsiàn-luān,戰亂
tsiànn-lōo,正路
tsiàn-luí,戰壘
tsiànn-miâ,正名
tsiànn-mi̍h,正物
tsiànn-mn̂g,正門
tsiànn-ngóo,正午
tsiànn-ngōo-sî,正午時
tsiàn-pāi,戰敗
tsiànn-pak,正北
tsiànn-pak,正腹
tsiànn-pán,正版
tsiànn-pān,正辨
tsiànn-pē,正父
tsiànn-pueh-phín,正八品
tsiàn-ping,戰兵
tsiànn-pîng,正旁
tsiànn-phài,正派
tsiàn-phue,
tsiànn-pin,正賓
tsiàn-pînn,戰棚
tsiànn-pit,正筆
tsiànn-pńg,正榜
tsiàn-pò,戰報
tsiànn-puânn,正盤
tsiàn-pua̍t,薦拔
tsiànn-poo-kiunn,正埔羌
tsiànn-pún,正本
tsiànn-sann-phín,正三品
tsiànn-sik,正式
tsiànn-sik,正色
tsiànn-sing,正生
tsiàn-sìng,戰勝
tsiàn-sí,戰死
tsiànn-sì-phín,正四品
tsiànn-sī,正是
tsiànn-siá,正寫
tsiànn-sin,正身
tsiànn-siōng,正上
tsiann-si̍t,正實
tsiàn-suànn,戰線
tsiàn-su,薦書
tsiàn-tsu,戰書
tsiàn-sū,戰士
tsiàn-su̍t,戰術
tsiàn-tòo,戰鬥
tsiàn-tòo-lām,戰鬥艦
tsiànn-thâu,正頭
tsiànn-thì,正剃
tsiànn-thiann,正廳
tsiànn-thiāu,正祧
tsiànn-tiān,正殿
tsiàn-tīn,戰陣
tsiànn-tiû,正綢
tsiàn-tiûnn,戰場
tsiànn-tńg,正轉
tsiànn-tǹg,正頓
tsiànn-tn̂g,正堂
tsiànn-tng-sî,正當時
tsiànn-tō,正道
tsiàn-tuan,戰端
tsiànn-tuànn,正旦
tsiànn-tôo,正途
tsiànn-uī,正位
tsiân,前
tsiân,錢
tsiânn,成
tsiânn-bān,成萬
tsiânn-bé,成尾
tsiân-bú,前母
tsiân-tshe,前妻
tsiân-tshing,前清
tsiânn-tshìn-thinn,成凊天
tsiân-tshiú-kim,前手金
tsiân-tsìn,前進
tsiânn-tsînn,成錢
tsiân-tsiunn,前章
tsiânn-ê-gûn,成個銀
tsiânn-ge̍h-ji̍t,成月日
tsiân-giân,前言
tsiânn-gín-á,成囡仔
tsiânn-hāng,成項
tsiânn-hó,成好
tsiân-hong-tuī,前鋒隊
tsiân-hōo,前後
tsiân-hui,前非
tsiân-iânn,前營
tsiân-in,前因
tsiânn-iūnn,成樣
tsiân-ji̍t,前日
tsiânn-ji̍t,成日
tsiânn-khang,成孔
tsiân-khì,前去
tsiânn-khiah,成隙
tsiân-khian,前愆
tsiân-khe,前科
tsiânn-khuán,成款
tsiân-khu,前驅
tsiânn-kiánn,成子
tsiânn-kiânn,成行
tsiân-kim,前金
tsiân-kok-su-iâ,錢穀師爺
tsiân-kong,前功
tsiân-kun,前軍
tsiânn-lâng,成人
tsiânn-lâng-tsâi,成人材
tsiânn-lâng-kiann,成人驚
tsiânn-lâng-lia̍p,成人粒
tsiânn-lâng-phe,成人胚
tsiânn-lâng-tè,成人塊
tsiânn-lâng-tn̂g,成人童
tsiânn-la̍t,成力
tsiânn-lōo,
tsiânn-mî,成暝
tsiânn-miā,成命
tsiânn-mi̍h,成物
tsiânn-nî,成年
tshiânn-uē,成話
tsiân-ôo,前胡
tsiânn-pah,成百
tsiânn-pha-tsiânn-tô,成葩成朵
tsiân-puè,前輩
tsiân-sàu,前哨
tsiân-sing,前生
tsiân-sì,前世
tsiân-siā-kim,前謝金
tsiânn-siang,成雙
tsiân-sin,前身
tsiân-sìn,前信
tsiân-sū,前事
tsiân-tāi,前代
tsiân-tê,前提
tsiân-ti̍k,前敵
tsiân-thîng,前程
tsiân-thiann,前廳
tsiânn-thinn,成天
tshiânn-tî,成持
tsiân-tiâu,前朝
tsiân-tiâu,前條
tsiân-tīn,前陣
tsiânn-tīn,成陣
tsiân-tō,前導
tsiân-tôo,前途
tsiânn-tú-hó,成適好
tsiān,賤
tsiān,弄
tsiānn,負
tsiānn,淨
tsiān-miâ,賤名
tsiān-bîn,賤民
tsiān-tshiú,弄手
tsiān-tsuí,弄水
tsiān-gia̍p,賤業
tsiān-hing-tī,賤兄弟
tsiān-hū,賤婦
tsiān-jī,賤字
tsiān-jîn,賤人
tsiān-king,賤荊
tsiān-king,賤庚
tsiān-kha-tsiān-tshiú,弄腳弄手
tsiān-khu,賤軀
tsiān-kut,賤骨
tsiān-kut-siòng,賤骨相
tsiān-luē,賤內
tsiān-pâng,賤房
tsiān-pī,賤婢
tsiān-sìng,賤姓
tsiān-suè,賤歲
tsiān-thâng,弄蟲
tsiān-thé,賤體
tsiann-bah,赤肉
tsian-tshá,煎炒
tsian-tsuá,箋紙
tsian-tsuán,
tsiang,漳
tsiáng,掌
tsiáng,長
tsiáng-huē,掌會
tsiáng-ke,掌家
tsiáng-kiō,掌轎
tsiáng-kuán,掌管
tsiáng-kuán-jī,掌管字
tsiáng-kuī,掌櫃
tsiáng-lí,掌理
tsiáng-pán,掌板
tsiáng-phōo-si,掌簿司
tsiáng-sìnn,掌扇
tsiàng-sî,將時
tsiang-tsiu,漳州
tsiang-tsuân,漳泉
tsiann-ge̍h,正月
tsiann-ge̍h-bé,正月尾
tsiann-ge̍h-tshe,正月初
tsiann-ge̍h-tsiànn-thâu,正月正頭
tsiann-ge̍h-puànn,正月半
tsiann-ge̍h-sî,正月時
tsiang-im,漳音
tsiang-lê,漳螺
tsiang-pán,漳版
tsiang-se,漳紗
tsian-iû,煎油
tsiann-kua,正枯
tsia-nuâ,遮攔
tsian-pe̍h-hî,煎白魚
tsian-piánn,煎餅
tsian-puânn,煎盤
tsian-sî,煎匙
tsiánn-sio,淡燒
tsian-tiánn,煎鼎
tsiap,汁
tsiap,接
tsia̍p,捷
tsia̍p,
tsia̍p-ān-bô-pîn,捷限無憑
tsia̍p-tsia̍p,
tsia̍p-tsia̍p,捷捷
tsia̍p-lut-lut,
tsiap-hông,接紅
tsiap-āu--ê,接後的
tsiap-āu-sû,接後嗣
tsiap-ba̍k,汁目
tsiap-bí-gú,接尾語
tsiap-bún,接吻
tsiap-tshah,接插
tsiap-tshiú,接手
tsiap-tshuì,接嘴
tsiap-tsiap,汁汁
tsiap-tsuā,接行
tsia-pè,遮蔽
tsiap--ê-tshiú,接的手
tsiap--ê-kha,接的腳
tsiap-i̍k,汁液
tsiap-ìng,接應
tsiap-hi̍k-bah,接肉肉
tsiap-hia̍p,接洽
tsiap-hong,接風
tsiap-hûn,接痕
tsiap-ín,接引
tsiap-ín-hu̍t-tsóo,接引佛祖
tsiap-ìn,接印
tsiap-jīm,接任
tsiap-kha,接腳
tsiap-ki,接枝
tsih-kuan,接棺
tsih-kuann-tîng,接官亭
tsiap-kūn,接近
tsiap-kut,接骨
tsiap-kut-tsháu,接骨草
tsiap-kut-tâng,接骨筒
tsiap-la̍p,接納
tsiap-li̍k-bah,接力肉
tsiap-lîng,接龍
tsiap-ńg,接袂
tsiap-sio̍k,接續
tsiap-sio̍k-sû,接續詞
tsiap-sio-suà,接相續
tsiap-suà,接續
tsiap-sún,接榫
tsiap-sún-khak,接榫殼
tsiap-thāi,接待
tsiap-thâu,接頭
tsiap-thâu-gú,接頭語
tsiap-tīn,接陣
tsiap-tio̍h,接著
tsiap-uī,接位
tsiat,折
tsiat,節
tsia̍t,捷
tsiat,
tsiat-bo̍k,節目
tsia̍t-tsâi,捷才
tsiat-tsè,節制
tsiat-tshò,節操
tsia̍t-tsí,截止
tsia̍t-tsia̍t,捷捷
tsiat-tsînn-siann,折錢聲
tsiat-gī,節義
tsiat-guā-sing-ki,節外生枝
tsiat-gûn,折銀
tsia-thàn,嗟嘆
tsiat-hàu,節孝
tsiat-hng,節坊
tsia̍t-huat,捷法
tsiat-hok,折福
tsiat-hū,節婦
tsia--tio̍h,遮著
tsiat-iok,節約
tsiat-iōng,節用
tsiat-kang,浙江
tsiat-kè,折價
tsia̍t-kìng,捷徑
tsiat-khàu,折扣
tsiat-khì,節氣
tsiat-khiām,節儉
tsiat-khiok,折曲
tsiat-kiám,節減
tsiat-kiám,折減
tsiat--lâng,折人
tsiat-lia̍t,節烈
tsiat-lio̍k,節略
tsiat-lú,節女
tsia-tuān,遮斷
tsiat-puànn,折半
tsiat-síng,節省
tsiat-siàu,折賬
tsiat-thâu,折頭
tsiat-thiong,折衷
tsia̍t-tiông-póo-tuán,截長補短
tsia̍t-tn̄g,截斷
tsia̍t-tôo,截途
tsiat-tōo,節度
tsiat-tuì-puànn,折對半
tsiau,招
tsiáu,鳥
tsiàu,照
tsiáu-á,鳥仔
tsiáu-á-ba̍k,鳥仔目
tsiáu-á-ba̍k-khang,鳥仔目孔
tsiáu-á-gûn,鳥仔銀
tsiáu-á-hue,鳥仔花
tsiáu-á-hún,鳥仔粉
tsiáu-á-kuà,鳥仔卦
tsiáu-á-muâ,鳥仔蔓
tsiáu-á-tánn,鳥仔膽
tsiáu-á-ting,鳥仔燈
tsiáu-buê,
tsiáu-bú,鳥母
tsiáu-tshìng,鳥銃
tsiáu-tshîng,鳥榕
tsiáu-tshuì,鳥嘴
tsiáu-tsiah,鳥隻
tsiáu-tsia̍h-be̍h,鳥食麥
tsiáu-tsiann,鳥精
tsiáu-tsinn,鳥精
tsiáu-tsiunn,鳥樟
tsiáu-tsûn,鳥船
tsiáu-kā-tsíng,鳥咬種
tsiáu-kak,
tsiáu-kang,鳥公
tsiáu-kha,鳥腳
tsiáu-khak,鳥殼
tsiáu-kha-ta̍h,鳥腳踏
tsiáu-kiān,鳥腱
tsiáu-kiān-hue,鳥腱花
tsiáu-kuà,鳥卦
tsiáu-kui,鳥管
tsiáu-lâi,鳥梨
tsiáu-lam,鳥籠
tsiáu-luí,鳥蕊
tsiáu-luī,鳥類
tsiáu-mn̂g,鳥毛
tsiáu-nn̄g,鳥卵
tsiáu-sái,鳥屎
tsiáu-sái-bīn,鳥屎面
tsiáu-sái-tshîng,鳥屎榕
tsiáu-sat,鳥虱
tsiáu-si̍t,鳥翼
tsiáu-siū,鳥巢
tsiáu-ta̍h,鳥踏
tsiáu-ta̍h-tshì,鳥踏刺
tsiáu-ta̍h-lâng,鳥踏籠
tsiáu-tauh,鳥啄
tsiáu-ú,鳥羽
tsiàu,詔
tsiàu-bué-tsiàu-ta̍t,照買照值
tsiàu-bué-tsiàu-buē,照買照賣
tsiàu-tshù-sū,照次序
tsiàu-tshù-tē,照次第
tsiàu-tsí,詔旨
tsiàu-tsia̍h-tsiàu-tsuè,照食照做
tsiàu-tsia̍h-tsiàu-phah,照食照拍
tsiàu-tsiat,照折
tsiàu-tsuè,照做
tsiàu-tsu,詔書
tsiàu-tsú-ngóo,照子午
tsiàu-tsún-tsîn,照準繩
tsiàu-tsūn-thiànn,照陣痛
tsiàu-ìng,照應
tsiàu-gia̍h,照額
tsiàu-guân,照原
tsiàu-guân-kè,照原價
tsiàu-ān,照限
tsiàu-ha̍p,照合
tsiàu-huat,照法
tsiàu-huē,照會
tsiàu-hoo-tsiàu-kiânn,照呼照行
tsiàu-hūn-khui,照份開
tsiàu-hūn-pun,照份分
tsiàu-iāu,照耀
tsiàu-iok,照約
tsiàu-iūnn,照樣
tsiàu-ji̍t,照日
tsiàu-kah,照合
tsiàu-kè,照價
tsiàu-khám-tsām,照坎站
tsiàu-khuán,照款
tsiàu-khuànn,照看
tsiàu-khui,照開
tsiàu-khí-tsiàu-kang,照紀照綱
tsiàu-khí-kang,照紀綱
tsiàu-kî,照期
tsiàu-kiânn,照行
tsiàu-kuah-kè,照割價
tsiàu-kuán,照管
tsiàu-kóng,照講
tsiàu-kòo,照顧
tsiàu-kū,照舊
tsiàu-lé,照禮
tsiàu-lē,照例
tsiàu-lí,照理
tsiàu-liāu,照料
tsiàu-luí,照累
tsiàu-lûn,照輪
tsiàu-pâi,照排
tsiàu-pān,照辨
tsiàu-pē-se-thâu,照父梳頭
tsiàu-phuè,照配
tsiàu-pun,照分
tsiàu-pún-tsînn,照本錢
tsiàu-sî,照時
tsiàu-sin-hun,照身分
tsiàu-siòng-tshù,照相處
tsiàu-siông,照常
tsiàu-si̍t,照實
tsiàu-sǹg,照算
tsiàu-su,詔書
tsiàu-thâu,照頭
tsiàu-thâu-lûn,照頭輪
tsiàu-thâu-pâi,照頭排
tsiàu-thâu-ûn,照頭巡
tsiàu-thiap,照貼
tsiàu-thuann,照攤
tsiàu-ti̍t,照直
tsiàu-ûn,照巡
tsiâu,憔
tsiâu,齊
tsiâu-tsiâu,齊齊
tsiâu-tsió,齊少
tsiâu-tsió-á,齊少仔
tsiâu-tsn̂g,齊全
tsiâu-tsú,樵子
tsiâu-tsuī,憔悴
tsiâu-hu,樵夫
tsiâu-ko-bo̍k-tshiòng,樵歌牧唱
tsiâu-la̍p,齊納
tsiâu-pī,齊備
tsiâu-piān,齊便
tsiâu-sit,齊蝕
tsiâu-tāng,齊動
tsiâu-tuā,齊大
tsiâu-ûn,齊巡
tsiau-bo̍k,昭穆
tsiau-tsâi-tsìn-pó,招財進寶
tsiau-tsâi-ông,招財王
tsiau-tsiau,昭昭
tsiau-tsiau,焦焦
tsiau-tso,
tsiau-tsu̍t,焦朮
tsia̍uh-kè,
tsiauh-kè,
tsiau-hoo,招呼
tsiau-hu,招扶
tsiau-hûn,招魂
tsiau-hûn-tsè,招魂祭
tsiau-iâu,招搖
tsiau-iau-kî,招妖旗
tsiau-jīn,招認
tsiau-kun,昭君
tsiau-kun-bâi,昭君眉
tsiau-kun-hô-huan,昭君和番
tsiau-kun-uî,昭君帷
tsiau-lia̍t-tè,昭烈帝
tsiau-liâu,鷦鷯
tsiau-liû,鷦鶹
tsiau-pâi,招牌
tsiau-pâng,招房
tsiau-pông,椒旁
tshiau-sim,焦心
tsiau-tāi,昭代
tsiau-thāi,招待
tsiau-thiap,招帖
tsiau-tiong-sû,昭忠祠
tsi-bai,
tsi-bai-bīn,
tsi-bai-tshuì,
tsi-bīn-khang,之面孔
tsi-bú-tsī-tsū,嗤武嗤族
tsi-tshî,支持
tsi-tshó,芝草
tsi-tshú,支取
tsi-tshut,支出
tsi-tsi,之之
tsi-tsiat,枝節
tsi-tsi-tsū-tsū,嗤嗤嗾嗾
tsi-tsi-lî-lî,支支釐釐
tsi-tsǹg,之鑽
tsi-tsú,梔子
tsi-ìng,支應
tsi-guē,技藝
tsih,摺
tsih,接
tsi̍h,舌
tsi̍h,折
tsi̍h-á,舌仔
tsi̍h-bé,舌尾
tsi̍h-tsām,折站
tsi̍h-tsa̍p,舌囃
tsi̍h-tsa̍p-háu,舌囃吼
tsi̍h-tsia̍uh-háu,
tsi̍h-tsia̍uh-kiò,
tsi̍h-tsi̍h,洳洳
tsi̍h-tsi̍h-tsa̍uh-tsa̍uh,
tsi̍h-tsi̍h-tsia̍uh-tsia̍uh,
tsi̍h-tsi̍h-háu,嗤嗤哮
tsi̍h-tsi̍h-kiò,唧唧叫
tsi̍h-tsi̍h-kiò,舌舌叫
tsi̍h-tso̍k-kiò,唧濯叫
tsi̍h-tsu,舌疽
tsi̍h-gâm,舌癌
tsi̍h-kam,舌疳
tsi̍h-khau,舌刨
tsi̍h--khì,折去
tsi̍h-kun,舌根
tsi̍h-lī-lī,折離離
tsi̍h-thai,舌苔
tsi̍h-thâu,舌頭
tsi̍h-u,折窩
tsih-tsài,接載
tsih-tsiap,接接
tsih-tsiàu,接詔
tsih-tsih,凄凄
tsih-tsih,
tsih-tsuh,
tsi-hè-phōo,支貨簿
tsih-hûn,摺痕
tsih-hu̍t,接佛
tsih-ìn,接印
tsih-ko-ḿ,接哥姆
tsih-lang-kheh,接人客
tsih-la̍t,接力
tsih-pán,接板
tsih-phue,接信
tsih-sîn,接神
tsih-tī,
tsih-tio̍h,接著
tsih-tuā-siū,接大壽
tsi-hún,脂粉
tsi-hut,支拂
tsi-kio̍k,支局
tsi-ku-liù,之龜脫
tsi-lân,芝蘭
tsi-lîng,技能
tsi-lí,支理
tsi-lî,支釐
tsi-liû,支流
tsim,箴
tsim,唚
tsím,嬸
tsím,枕
tsím-á,此滿
tsím-āu-ing,枕後癰
tsím-bo̍k,枕木
tsím-tsu,枕疽
tsím-kut,枕骨
tsím-ḿ,嬸姆
tsím-má,此滿
tsím-muá,此滿
tsím-pinn-gú,枕邊語
tsím-pô,嬸婆
tsím-thâu,枕頭
tsím-thò,枕套
tsìm,浸
tsìm-bo̍k,
tsìm-tsíng,浸種
tsìm-tshik-tsíng,浸粟種
tsìm-tshòo,浸醋
tsìm-tsiú,浸酒
tsìm-tsù,浸漬
tsìm-tsuí,浸水
tsìm-tsuí-hōo,浸水雨
tsìm-hōo,浸雨
tsìm-huih-tî,浸血池
tsìm-huih-tî-tē-ga̍k,浸血池地獄
tsìm-io̍h,浸藥
tsìm-khī,浸柿
tsìm-lé,浸禮
tsìm-lé-kàu,浸禮教
tsìm-lūn,浸潤
tsìm--sí,浸死
tsìm-tâm,浸澹
tsîm,蟳
tsîm-á-tsan,
tsîm-bah,蟳肉
tsîm-tsâi,蟳臍
tsîm-tsan,
tsîm-tshài,蟳菜
tsîm-jîn,蟳仁
tsîm-kinn,蟳羹
tsîm-ko,蟳膏
tsîm-kóng,蟳管
tsîm-kóng-tshài,蟳管菜
tsîm-ḿ,
tsîm-uân,蟳丸
tsîm-tué-hî-tshì,蟳底魚翅
tsim-tshuì,唚嘴
tsim-tshuì-tûn,唚嘴唇
tsim-tsim-tsiok-tsiok,斟斟酌酌
tsim-tsiok,斟酌
tsim-giân,箴言
tsim-kui,箴規
tsi-muâ,芝麻
tsin,升
tsin,清
tsin,真
tsinn,晶
tsinn,掙
tsinn,氈
tsinn,爭
tsínn,嫩
tsínn,井
tsínn-bô-kuà,井無蓋
tsín-tsai,震災
tsín-tsai,賑災
tsín-tsè,賑濟
tsín-tshat,診察
tsínn-tsháu,嫩草
tsínn-tshioh,嫩鮮
tsínn-tsiáu,嫩鳥
tsínn-tsiáu-á,嫩鳥仔
tsínn-tsuânn,井泉
tsín-tsok,振作
tsín-tsú-jia̍t-tsìng,疹子熱症
tsínn-tsuí,井水
tsín-hing,振興
tsínn-hio̍h,嫩葉
tsín-khí,振起
tsín-kiù,賑救
tsínn-kiunn,嫩薑
tsín-kuà,震卦
tsínn-kue-bô-nn̂g,嫩瓜無䯖
tsín-liâu,診療
tsínn-nuâ,井欄
tsín-nōo,震怒
tsínn-pinn,井邊
tsínn-pinn-tsháu,井邊草
tsínn-puânn,井盤
tsínn-sin,嫩身
tsínn-sîn,井神
tsín-suí-ín,軫水蚓
tsín-sut,賑恤
tsínn-tik,嫩竹
tsínn-tîng,井亭
tsín-thuè,振替
tsín-tuàn,診斷
tsín-tuàn-su,診斷書
tsínn-tué,井底
tsín-tōng,振動
tsìn,晉
tsìn,進
tsìnn,搢
tsìnn,箭
tsìnn,煎
tsìnn,諍
tsìnn-bah,箭肉
tsìnn-bé-tshe,箭尾叉
tsìnn-bô,諍無
tsìn-bú-o̍h,進武學
