hanzi	tl
外才	guā-tsâi
外扮	guā-pān
外掌	guā-tsiáng
外掛程式	guā-kuà thîng-sik
外掛程式	guā-kuà tîng-sik
外接圓	guā-tsiap-înn
外揚	guā-iông
外援	guā-uān
外攻內應	guā-kong-lāi-ìng
外放	guā-hòng
外文	guā-bûn
外文系	guā-bûn-hē
外方	guā-hng
外旁	guā-pîng
外族	guā-tso̍k
外景	guā-kíng
外書	guā-tsu
外柱	guā-thiāu
外椽	guā-iân
外模	guā-bôo
外櫃	guā-kuī
外款	guā-khuán
外殼	guā-khak
外氣	guā-khuì
外氣	guā-khì
外水	guā-tsuí
外江	guā-kang
外江人	guā-kang-lâng
外洋	guā-iûnn
外流	guā-liû
外流	guā-lâu
外海	guā-hái
外港	guā-káng
外溫動物	guā-un-tōng-bu̍t
外滙	guā-huē
外澳	guā-ò
外澳仔	guā-ò-á
外爿	guā-pîng
外牆	guā-tshiûnn
外甥	guā-sing
外甥	guē-sing
外甥仔	guē-sing-á
外甥女	guē-sing-lí
外甥女	guē-sing-lír
外甥女	guē-sing-lú
外甥女仔	guā-sing-lí-á
外甥女仔	guē-sing-lí-á
外用	guā-iōng
外界	guā-kài
外界線	guā-kài-suànn
外痔	guā-tī
外皮	guā-phuê
外皮	guā-phê
外皮	guā-phêr
外盤	guā-puânn
外相	guā-siòng
外相	guā-siùnn
外省	guā-síng
外省个	guā-síng-ê
外省人	guā-síng-lâng
外省仔	guā-síng-á
外省兮	guā-síng-ê
外省豬	guā-síng-ti
外祖	guā-tsóo
外祖母	guā-tsóo-bú
外祖父	guā-tsóo-hū
外神	guā-sîn
外祧	guā-thiāu
外票	guā-phiò
外科	guā-khe
外科	guā-kher
外科	guā-kho
外移	guā-î
外範	guā-pān
外籍	guā-tsi̍k
外籍勞工	guā-tsi̍k lô-kang
外籍球員	guā-tsi̍k kiû-uân
外籍的	guā-tsi̍k--ê
外線	guā-suànn
外線跑道	guā-suànn pháu-tō
外緣	guā-iân
外縣市	guā-kuāinn-tshī
外縣市	guā-kuān-tshī
外縣市	guā-kuīnn-tshī
外縣市	guā-kuǎn-tshī
外胎	guā-thai
外腎	guā-sīn
外莊頭	guā-tsng-thâu
外蒙	guā-bông
外蒙古	guā-bông-kóo
外號	guā-hō
外號	guā-hōr
外號	guā-hǒ
外行	guā-hâng
外行人	guā-hâng-lâng
外街	guā-kue
外衣	guā-i
外表	guā-piáu
外衫	guā-sann
外親	guā-tshin
外觀	guā-kuan
外角	guā-kak
外角球	guā-kak-kiû
外語	guā-gí
外語	guā-gú
外課	guā-khò
外護厝	guā-hōo-tshù
外貌	guā-māu
外貨	guā-huè
外貿	guā-bōo
外貿協會	guā-ba̍uh-hia̍p-huē
外資	guā-tsu
外賓	guā-pin
外贊	guā-tsàn
外路	guā-lōo
外路仔	guā-lōo-á
外路錢	guā-lōo-tsînn
外身	guā-sin
外輦	guā-lián
外輪	guā-lián
外送	guā-sàng
外遇	guā-gū
外邊	guā-pinn
外邦	guā-pang
外部	guā-pōo
外鄉	guā-hiong
外鄉	guā-hiunn
外野	guā-iá
外野手	guā-iá-tshiú
外銷	guā-siau
外長	guā-tiúnn
外障	guā-tsiòng
外電	guā-tiān
外面	guā-bīn
外面人	guā-bīn-lâng
外面家	guā-bīn-ke
外頭	guā-thâu
外頭家神	guā-thâu-ke-sîn
外頭山	guā-thâu-suann
外頭親	guā-thâu-tshin
夗	uan
夗	uán
夘	báu
夙	siok
夙世	siok-sè
夙夜	siok-iā
夙志	siok-tsì
夙願	siok-guān
多	to
多	too
多	tserē
多	tsuē
多	tsē
多丁	to-ting
多事	to-sīr
多事	to-sū
多事	to-sǐr
多事	tsuē-sū
多人	tsuē-lâng
多位小數	to-uī-sió-sòo
多位數	to-uī-sòo
多倫多	to-lûn-to
多元	to-guân
多元化	to-guân-huà
多元性別	to-guân-sìng-pia̍t
多元意見	to-guân-ì-kiàn
多嘴	to-tshuì
多嘴多舌	tsuē-tshuì-tsuē-tsi̍h
多型	to-hîng
多壘打	to-luí-tánn
多士	to-sū
多多	to-to
多多	tsuē-tsuē
多多	tsē-tsē
多多葉	tsuē-tsuē-ia̍p
多大	to-tāi
多媒體	to-muî-thé
多子	tsuē-kiánn
多寡	to-kuánn
多少	to-siáu
多少	tsuē-tsió
多層電光	to-tsân-tiān-kong
多巴胺	to-pa-an
多年	to-liân
多彌滿	tsuē-mí-muá
多心	to-sim
多忙	to-bông
多情	to-tsîng
多慾	to-io̍k
多才	to-tsâi
多支節	to-tsi-tsiat
多敢	to-kánn
多數	to-sòo
多於	to-u
多明尼加	to-bîng-nî-ka
多林	to-lîm
多林	to-nâ
多樣	to-iōnn
多樣	to-iūnn
多樣	to-iǔnn
多樣	tsuē-iūnn
多樣性	to-iūnn-sìng
多次	tsuē-pái
多歲	tsuē-hè
多歲人	tsuē-hè-lâng
多歲人	tsē-huè-lâng
多歳人	tsuē-hè-lâng
多歳人	tsē-huè-lâng
多煩	to-huân
多田	to-tiân
多疑	to-gî
多病	to-pīng
多益	to-ik
多目	tsuē-ba̍k
多神教	to-sîn-kàu
多福	to-hok
多禮	to-lé
多端	to-tuan
多罪	to-tsuē
多蒙	to-bông
多角化	to-kak-huà
多言	to-giân
多話	tsuē-uē
多語言	to-gí-giân
多謝	to-siā
多謝	to-siǎ
多謝	to-tsiā
多謝	tor-siā
多謝	tor-tsiā
多貪	to-tham
多費	to-huì
多選框	to-suán-khing
多邊形	to-pinn-hîng
多邱	tô-khiu
多開費	to-khai-huì
多音字	to-im-jī
多項式	to-hāng-sik
多頭	to-thâu
夜	iā
夜乂	iā-tshe
夜交藤	iā-kau-tîn
夜來香	iā-lâi-hiong
夜光粉	iā-kng-hún
夜光錶	iā-kong-pió
夜勤	iā-khîn
夜勤	iā-khîrn
夜勤	iā-khûn
夜叉	iā-tshe
夜合	iā-ha̍p
夜合花	iā-ha̍p-hue
夜壺	iā-hôo
夜壺	iā-ôo
夜夜	iā-iā
夜婆	iā-pô
夜婆	iā-pôr
夜婆	iǎ-pô
夜婆	iǎ-pôr
夜婆仔	iā-pô-á
夜婆仔	iā-pôr-á
夜婆俠	iā-pô-kiap
夜學	iā-ha̍k
夜學	iā-o̍h
夜學會	iā-ha̍k-huē
夜宴	iā-iàn
夜工	iā-kang
夜市	iā-tshī
夜市仔	iā-tshī-á
夜店	iā-tiàm
夜度資	iā-tōo-tsu
夜明	iā-bîng
夜明珠	iā-bîng-tsu
夜明砂	iā-bîng-sua
夜景	iā-kíng
夜校	iā-hāu
夜深	iā-tshim
夜燕	iā-iàn
夜班	iā-pan
夜生活	iā-sing-ua̍h
夜盜蟲	iā-tō-thiông
夜盜蟲	iā-tō-thâng
夜總會	iā-tsóng-huē
夜色	iā-sik
夜蘭香	iā-lân-hiong
夜行	iā-hîng
夜行性	iā-hîng-sìng
夜行車	iā-hîng-tshia
夜車	iā-tshia
夜遊	iā-iû
夜郎自大	iā-lông-tsū-tāi
夜都市	iā-too-tshī
夜間	iā-kan
夜間部	iā-kan-pōo
夜雁	iā-gān
夜雨	iā-ú
夜飲	iā-ím
夜餐	iā-tshan
夜	iā-hîng
够	kòo
夠	kiò
夠	kàu
夠	kòo
夠分	kàu-hun
夠力	kàu-la̍t
夠喟	kàu-khuì
夠坎	kàu-khám
夠夠	kàu-kàu
夠工	kàu-kang
夠忝頭	kàu-thiám-thâu
夠擋	kàu-tòng
夠月	kàu-ge̍h
夠月	kàu-ge̍rh
夠月	kàu-gue̍h
夠本	kàu-pún
夠格	kàu-keh
夠極	kàu-ki̍k
夠殄	kàu-thiám
夠氣	kàu-khuì
夠水	kàu-tsuí
夠熟	kàu-sik
夠熟	kàu-si̍k
夠熟水	kàu-si̍k-tsuí
夠用	kàu-iōng
夠用	kàu-īng
夠磅	kàu-pōng
夠角	kàu-kak
夠載	kàu-tsài
夠通	kàu-thang
夠重	kàu-tāng
夠鋩夠角	kàu-mî-kàu-kak
夠額	kàu-gia̍h
夢	bāng
夢	bōng
夢--見	bāng--kìnn
夢中	bāng-ting
夢中	bāng-tiong
夢境	bāng-kíng
夢夢	bāng-bāng
夢山果	bōng-san-kó
夢幻	bāng-huàn
夢幻	bōng-huàn
夢想	bāng-sióng
夢時代	bāng-sî-tāi
夢泄	bōng-siat
夢洩	bōng-siat
夢著	bāng--tio̍h
夢見	bāng-kìnn
夢遊病	bāng-iû-pēnn
夢遺	bōng-uî
夢鄉	bāng-hiong
夣	bōng
夤	în
夥	hué
夥	hé
夥	hér
夥	hónn
夥伴	hué-phuānn
夥同	hué-tông
夥計	hué-kì
夥計	hé-khì
夥計	hé-kì
夥計	hér-kì
夥計仔	hué-kì-á
夥計某	hué-kì-bóo
夥長	hé-tiúnn
大	ta
大	tuā
大	tāi
大-片	tuā-pue
大ê	tuā--ê
大㘛	tuā-khâm
大一	tāi-it
大一統	tuā-it-thóng
大丁	tuā-ting
大丁草	tuā-ting-tsháu
大丁香	tuā-ting-hiong
大丁黃	tuā-ting-hông
大丁黃	tāi-ting-hông
大丈	tuā-tiūnn
大丈夫	la̋i-jiòo-bù
大丈夫	tāi-tiōng-hu
大三	tāi-sann
大三元	tāi-sam-guân
大下	tuā-ē
大下小解	tuā-hē-sió-kué
大不了	tāi-put-liáu
大不同	tāi-put-tông
大不如前	tāi-put-jî-tsiân
大不相同	tāi-put-siang-tông
大不相同	tāi-put-siong-tông
大世家	tāi-sè-ka
大个	tuā--ê
大个	tuā-ê
大主公	tuā-tsú-kong
大主大意	tuā-tsú-tuā-ì
大主意	tuā-tsú-ì
大主考	tuā-tsú-khó
大主顧	tuā-tsú-kòo
大乘	tāi-sîng
大乘	tāi-sīng
大亂	tuā-luān
大亂	tāi-luān
大事	tuā-sīr
大事	tuā-sū
大事	tuā-sǐr
大事	tuā-tāi
大事	tāi-sīr
大事	tāi-sū
大事	tāi-sǐr
大事不秒	tāi-sū-put-biāu
大二	tāi-jī
大五柳居	tuā-gōo-liú-ku
大亨	tuā-tân
大人	tuā-lâng
大人	tāi-jîn
大人	tāi-lîn
大人囡仔	tuā-lâng-gín-á
大人大種	tuā-lâng-tuā-tsíng
大人心肝	tuā-lâng-sim-kuann
大人氣概	tuā-lâng-khì-khài
大人物	tāi-jîn-bu̍t
大人物	tāi-lîn-bu̍t
大人齒	tuā-lâng-khí
大仙	tuā-sian
大仙	tāi-sian
大仙寺	tāi-sian-sī
大代誌	tuā tāi-tsì
大任	tāi-jīm
大份	tuā-hūn
大伐	tuā-hua̍h
大伐行	tuā-hua̍h-kiânn
大伯	tuā-peh
大伯仔	tuā-peh-á
大伯姆	tuā-peh-ḿ
大位	tuā-uī
大佐	tāi-tsò
大体	tāi-thé
大体上	tāi-thé-siāng
大体上	tāi-thé-siōng
大作	tāi-tsok
大佳臘	tuā-ka-la̍h
大使	tuā-sài
大使	tāi-sài
大使館	tāi-sài-kuán
大來	tuā--lâi
大便	tāi-piān
大俗賣	tuā-sio̍k-buē
大俗賣	tuā-sio̍k-bē
大俠	tāi-kiap
大俸祿	tuā-hōng-lo̍k
大個	tuā-ê
大個	tuǎ-kâinn
大倌	ta-kuann
大倍司	tua-beh-suh
大假	tuā-kè
大做大抐	tuā-tsò-tuā-lā
大傢伙	tuā-ke-hué
大儂	tuā-lâng
大儒	tāi-jû
大元帥	tāi-guân-suè
大兄	tuā-hiann
大光棍	tuā-kong-kùn
大內	tuā-lāi
大內區	tuā-lāi-khu
大公	tuā-kong
大公	tāi-kong
大公報	tuā-kong-pò
大公大道	tāi-kong-tāi-tō
大公業	tuā-kong-gia̍p
大兮	tuā-ê
大兵	tuā-ping
大兵	tāi-ping
大典	tuā-tián
大典	tāi-tián
大冇	tuā-phànn
大冇樹	tuā-phànn-tshiū
大冇蟳	tuā-phànn-tsîm
大冇豆	tuā-phànn-tāu
大冤	tuā-uan
大冬	tuā-tang
大凡	tāi-huân
大凶日	tāi-hiong-ji̍t
大出	tuā-tshut
大出手	tuā-tshut-tshiú
大刀	tuā-to
大刣	tuā-thâi
大利	tuā-lāi
大利	tuā-lī
大利	tāi-lī
大到在	tuā-kàu-tsāi
大到載	tuā-kàu-tsāi
大前年	tuā-tsûn--nî
大前鋒	tuā-tsiân-hong
大割	tuā-kuah
大割賣	tuā-kuah-bē
大力	tuā-la̍t
大力	tāi-li̍k
大功	tāi-kong
大功勞	tuā-kong-lô
大功勳	tuā-kong-hun
大功告成	tāi-kong-kò-sîng
大功業	tuā-kong-gia̍p
大加蚋	tuā-ka-la̍h
大動	tuā-tāng
大動干戈	tāi-tōng-kan-ko
大動脈	tuā-tōng-me̍h
大勢	tāi-sè
大勢	tāi-sì
大勢所趨	tuā-sì-sóo-tshu
大勳位	tāi-hun-uī
大包細包	tuā-pau-sè-pau
大包頭	tuā-pau-thâu
大北	tuā-pak
大匝	tuā-khoo
大匝代	tuā-khoo-tai
大匝玳	tuā-khoo-tai
大午	tuā-ngóo
大半	tuā-puànn
大半	tāi-puàn
大南蛇	tuā-lâm-tsuâ
大厛	tuā-thiann
大厝	tuā-tshù
大厝內	tuā-tshù-lāi
大厝宅	tuā-tshù-the̍h
大厝底	tuā-tshù-té
大厝護龍	tuā-tshù hōo-lîng
大厝起	tuā-tshù-khí
大厝身	tuā-tshù-sin
大去	tuā--khì
大叉	tuā-tshah
大叉大耙	tuā-tshe-tuā-pê
大反亂	tuā-huán-luān
大受氣	tuā-siū-khì
大受氣	tuā-siūnn-khì
大叢	tuā-tsâng
大叢樹	tuā-tsâng-tshiū
大口	tuā-kháu
大口唅	tuā-kháu-hâm
大口家	tuā-kháu-ke
大口灶	tuā-kháu-tsàu
大句話	tuā-kù-uē
大台	tuā-tâi
大台北	tuā-tâi-pak
大台北區	tuā-tâi-pak-khu
大司寇	tāi-su-khòo
大司徒	tāi-su-tôo
大司祭	tuā-su-tsè
大司空	tāi-su-khong
大司馬	tāi-su-má
大吉	tāi-kiat
大吉大利	tāi-kiat-tāi-lī
大吉慶	tuā-kiat-khìng
大同	tāi-tông
大同仔	tāi-tông-á
大同區	tāi-tông-khu
大同小異	tāi-tông-siáu-īnn
大同小異	tāi-tông-sió-ī
大同鄉	tāi-tông-hiang
大同鄉	tāi-tông-hiong
大名	tuā-miâ
大名	tāi-bîng
大名聲	tuā-miâ-siann
大名鼎鼎	tāi-bîng-tíng-tíng
大吞	tuā-thun
大吹	tuā-tshe
大吹	tuā-tshue
大吹大擂	tuā-tshui-tuā-luî
大吹大擂	tāi-tshui-tāi-luī
大呂	tāi-lī
大呂宋	tuā-lū-sòng
大呼小叫	tāi-hoo-siáu-kiò
大命	tuā-miā
大和	tāi-hô
大和雞	tāi-hô-kue
大品碗	tuā-phín-uánn
大員	tāi-uân
大哥	tuā-ko
大商	tāi-siong
大商客	tuā-siong-kheh
大問題	tuā-būn-tuê
大啼細哭	tuā-thî-suè-khàu
大喉壙	tuā-âu-khòng
大喉孔	tuā-âu-khang
大喉空	tuā-âu-khang
大喙密婆	tuā-tshuì-bi̍t-pô
大喙舌	tuā--tshuì-tsi̍h
大喙雀	tuā-tshuì-tshiok
大喜慶	tuā-hí-khìng
大喟	tuā-khuì
大喟喘	tuā-khuì-tshuán
大喪	tāi-song
大嘴	tuā-tshuì
大嘴吞	tuā-tshuì-thun
大嘴唅	tuā-tshuì-hâm
大嘴斗	tuā-tshuì-táu
大嘴開開	tuā-tshuì-khui-khui
大嘴鷗	tuā-tshuì-oo
大器	tāi-khì
大嚨喉孔	tuā-nâ-âu-khang
大嚨喉空	tuā-nâ-âu-khang
大四	tāi-sì
大四公界	tuā-sì-kong-kuè
大四界	tuā-siak-kerè
大四界	tuā-sì-kuè
大四界	tuā-sì-kè
大四肢	tāu-sù-ki
大囝	tuā-kiánn
大囝	tuā-kánn
大回魂	tuā-huê-hûn
大國	tuā-kok
大園	tuā-hn̂g
大園仔	tuā-hn̂g-á
大園仔	tuā-huînn-á
大園區	tuā-hn̂g-khu
大園區	tuā-huînn-khu
大圓	tuā-înn
大圓埕	tuā-înn-tiânn
大團圓	tuā-thuân-uân
大土	tuā-thôo
大在	tuā-tsāi
大地	tuā-tuē
大地	tāi-terē
大地	tāi-tuē
大地	tāi-tē
大地主	tuā-tē-tsú
大地景觀	tāi-tē-kíng-kuan
大圳	tuā-tsùn
大坂	tāi-pán
大坌坑	tuā-pūn-khenn
大坑罟	tuā-khenn-koo
大坪林	tuā-pînn-nâ
大坵園	tuā-khu-hn̂g
大坵園	tuā-khu-huînn
大型	tuā-hîng
大垺翁	tuā-pû-ong
大城	tuā-siânn
大城市	tuā-siânn-tshī
大城鄉	tuā-siânn-hiong
大埔	tuā-poo
大埔心	tuā-poo-sim
大埔林	tuā-poo-nâ
大埔鄉	tuā-poo-hiong
大埕	tuā-tiânn
大埕	tuǎ-tiânn
大埠頭	tuā-poo-thâu
大埤	tuā-pi
大埤湖	tuā-pi-ôo
大埤鄉	tuā-pi-hiong
大堂	tuā-tn̂g
大場	tuā-tiûnn
大塊	tuā-tè
大塗蜂	tuā-thôo-phang
大塚	tāi-thióng
大墓公	tuā-bōng-kong
大墓公	tuā-bōo-kong
大墜腸	tuā-tuī-tiông
大墨賊	tuā-ba̍k-tsat
大墩	tuā-tun
大墩	tāi-tun
大壙臼	tuā-khàng-khū
大壩仔	tuā-pà-á
大士	tāi-sīr
大士	tāi-sū
大士	tāi-sǐr
大声	tuā-siann
大壽	tuā-siū
大壽	tuǎ-siǔ
大壽	tāi-siū
大多數	tuā-to-sòo
大多數	tāi-to-sòo
大夥	tuā-hé
大大	tuā-tuā
大大典典	tāi-tāi-tián-tián
大大方方	tāi-tāi-hong-hong
大大箍	tuā-tuā-khoo
大大細細	tuā-tuā-sè-sè
大天官	tuā-thian-kuan
大太太	tuā-thài-thài
大太子	tuā-thài-tsú
大太極	tuā-thài-ki̍k
大夫	tāi-hu
大失所望	tāi-sit-sóo-bōng
大套	tāi-thò
大奶奶	tuā-nái-nái
大奸	tuā-kan
大奸	tāi-kan
大好大敗	tuā-hó-tuā-pāi
大好額	tuā-hó-gia̍h
大好額人	tuā-hó-gia̍h-lâng
大妗	tuā-kīm
大妗喙	tuā-kīm-tshuì
大妗嘴	tuā-kīm-tshuì
大妻	tuā-bóo
大姆	tuā-ḿ
大姉	tuā-tsé
大姉	tuā-tsí
大姊	tuā-tsé
大姊	tuā-tsí
大姊頭仔	tuā-tsí-thâu-á
大姐	tuā-tsiá
大姐	tuā-tsé
大姐	tuā-tsí
大姑	tuā-koo
大姑仔	tuā-koo-á
大姓	tāi-sìng
大姨	tuā-î
大娘姑	tuā-niôo-koo
大娘姑	tuā-niû-koo
大娶	tuā-tshuā
大婚	tāi-hun
大媽	tuā-má
大嫁娶	tuā-kè-tshuā
大嫂	suā-só
大嫂	tuā-só
大嫂	tuā-sór
大嫖	tuā-phiâu
大嫖客	tuā-phiâu-kheh
大子	tuā-kiánn
大孔	tuā-khang
大孔人	tuā-khang-lâng
大孔細裂	tuā-khang-sè-li̍h
大孔錢	tuā-khang-tsînn
大孕	tuā-kuī
大字	tuā-jī
大字	tāi-tsū
大存年	tuā-tsûn-nî
大孫	tuā-sun
大孫轎	tuā-sun-kiō
大學	tuā-o̍h
大學	tuā-o̍rh
大學	tāi-ha̍k
大學堂	tuā-o̍h-tn̂g
大學堂	tāi-ha̍k-tông
大學士	tāi-ha̍k-sū
大學校	tuā-ha̍k-hāu
大學生	tāi-ha̍k-sing
大學院	tāi-ha̍k-īnn
大它	tuā-tô
大安	tuā-an
大安	tāi-an
大安區	tuā-an-khu
大安區	tāi-an-khu
大安溪	tāi-an-khe
大安溪	tāi-an-khere
大安溪	tāi-an-khue
大宗	tuā-tsong
大宗	tāi-tsong
大宗伯	tāi-tsong-pik
大官	ta-kuann
大官	tuā-kuann
大官仔	tuā-kuann-á
大官虎	tuā-kuann-hóo
大客商	tuā-kheh-siong
大客廳	tuā-kheh-thiann
大宣	tuā-suan
大宴	tāi-iàn
大家	ta-ke
大家	tuā-ke
大家	tāi-ke
大家事	tuā-ke-sū
大家仔	tuā-ke-á
大家伙	tuā-ke-hué
大家伙	tuā-ke-hé
大家倌	ta-ke-kuann
大家口	tuā-ke-kháu
大家口眾	tuā-ke-kháu-tsìng
大家官	ta-ke-kuann
大家官	tā-ke-kuann
大家官	tānn-ke-kuann
大家庭	tuā-ka-tîng
大家新婦	ta-ke-sin-pū
大家族	tuā-ka-tso̍k
大家族	tuā-ke-tso̍k
大家樂	tāi-ke-lo̍k
大家甲	tuā-ke-kah
大富	tuā-pù
大富	tāi-hô
大富商	tuā-hù-siong
大富大貴	tuā-hù-tuā-kuì
大富戶	tuā-hù-hōo
大富戶家	tuā-hù-hōo-ka
大富翁	tuā-hù-ong
大富翁	tuā-pù-ong
大寒	tuā-kuânn
大寒	tāi-hân
大寒天	tuā-kuânn-thinn
大寫	tuā-siá
大寮	tuā-liâu
大寮區	tuā-liâu-khu
大將	tāi-tsiòng
大將爺	tāi-tsiòng-iâ
大將軍	tāi-tsiòng-kun
大專	tāi-tsuan
大專院校	tāi-tsuan-īnn-hāu
大尉	tāi-uì
大尊大	tuā-tshûn-tuā
大小	tuā-sió
大小	tāi-siáu
大小便	tuā-sió-piān
大小便	tāi-siáu-piān
大小姐	tuā-sió-tsiá
大小寫	tuā-sió-siá
大小旁	tuā-sió-pîng
大小月	tuā-sió-ge̍h
大少爺	tuā-siàu-iâ
大尖山	tuā-tsiam-suann
大尻川	tuā-kha-tshng
大尻川龍	tuā-kha-tshng-liông
大尾	tuā-bué
大尾	tuā-bé
大尾溜	tuā-bué-liu
大尾的	tuā-bué--ê
大尾的	tuā-bé--ê
大尾的	tuā-bér--ê
大尾脽龍	tuā-bué-tsui-liông
大局	tāi-kio̍k
大展	tāi-tián
大屠殺	tuā-tôo-sat
大層	tuā-tsan
大屯	tuā-tūn
大屯山	tuā-tūn-suann
大屯山	tāi-tūn-suann
大山	tuā-suann
大山剌	tuā-suann-lua̍h
大山嶼	tuā-suann-sū
大山母	tuā-suann-bó
大山母	tuā-suann-bú
大峽谷	tuā-kiap-kok
大嵙崁	tuā-kho-khàm
大嵙崁	tuā-khoo-hām
大嵙崁	tuā-khoo-khàm
大嵙崁溪	tuā-khoo-hām-khe
大嵙崁溪	tuā-khoo-hām-khue
大嵙陷	tuā-kho-hām
大嵙陷	tuā-khoo-hām
大嶼	tuā-sī
大嶼	tuā-sīr
大嶼	tuā-sū
大嶼	tuā-sǐr
大巖石	tuā-gâm-tsio̍h
大工	tuā-kang
大工事	tuā-kang-sū
大工程	tuā-kang-tîng
大巧若拙	tāi-kháu-jio̍k-tsuat
大巨蛋	tuā-kì-tàn
大巨蛋	tuā-kù-tàn
大巨蛋	tāi-kī-tàn
大巨蛋	tāi-kū-tàn
大差	tuā-tshe
大布	tuā-pòo
大布針	tuā-pòo-tsiam
大帝	tuā-tè
大師	tāi-sir
大師	tāi-su
大常	tāi-siông
大帽	tuā-bō
大幅	tuā-pak
大幅	tāi-hok
大幅聯	tuā-pak-liân
大幔	tuā-mua
大平台	tuā-pîng-tâi
大平陽	tuā-pîng-iûnn
大年	tuā-nî
大年大節	tuā-nî tuā-tseh
大年大節	tuā-nî tuā-tsereh
大年大節	tuā-nî tuā-tsueh
大庄	tuā-tsng
大庄鄉	tuā-tsng-hiong
大床	tuā-sn̂g
大度	tāi-tōo
大度量	tuā-tōo-liāng
大康錢	tuā-khong-tsînn
大廈	tāi-hā
大廞	tuā-him
大廟	tuā-biō
大廣弦	tuā-kóng-hiân
大廣深	tuā-kóng-tshim
大廣絃	tuā-kóng-hiân
大廳	tuā-thiann
大廳堂	tuā-thiann-tn̂g
大廳爺	tuā-thiann-iâ
大張的	tuā-tionn--ê
大張的	tuā-tiunn--ê
大彎	tuā-uan
大形	tuā-hîng
大彩	tuā-tshái
大後年	tuā-āu--nî
大後年	tuā-āu-nî
大後日	tuā-āu--ji̍t
大後日	tuā-āu--li̍t
大後日	tuā-āu-ji̍t
大後生	tuā-hāu-senn
大後生	tuā-hāu-sinn
大徒弟	tuā-tôo-tē
大德	tāi-tik
大德行	tuā-tik-hīng
大心喟	tuā-sim-khuì
大心思	tuā-sim-sū
大心氣	tuā-sim-khuì
大心肝	tuā-sim-kuann
大心胸	tuā-sim-hiong
大心菜	tuā-sim-tshài
大心行	tuā-sim-hīng
大志	tāi-tsì
大恩	tuā-un
大恩	tāi-un
大恩人	tuā-un-lâng
大恩情	tuā-un-tsîng
大恭賀	tāi-kiong-hō
大悲咒	tāi-pi-tsiù
大惑不解	tāi-hi̍k-put-kái
大惡	tāi-ok
大意	tāi-ì
大慈大悲	tāi-tsû-tāi-pi
大慶	tāi-khìng
大慶賀	tāi-khìng-hō
大慼	tuā-tsheh
大憨	tuā-khám
大戇樹	tuā-gōng-tshiū
大戇鯊	tuā-gōng-sua
大成殿	tāi-sîng-tiān
大戟	tāi-kik
大戥	tuā-tíng
大戰	tuā-tsiàn
大戰	tāi-tsiàn
大戲	tuā-hì
大戶	tuā-hōo
大房	tuā-pâng
大所在	tuā-sóo-tsāi
大手筆	tuā-tshiú-pit
大手面	tuā-tshiú-bīn
大才	tāi-tsâi
大才小用	tuā-tsâi-sió-īng
大打	tuā-tánn
大扮	tuā-pān
大批	tuā-phe
大批	tuā-phue
大把錢	tuā-pah-tsînn
大把錢	tuā-pé-tsînn
大抐一場	tuā-lā-tsi̍t-tiûnn
大抵	tāi-tí
大拇公	tuā-bó-kong
大拇公	tuā-bú-kong
大拇翁	tuā-bó-ong
大拇翁	tuā-bú-ong
大拇頭	tuā-bó-thâu
大拇頭	tuā-bú-thâu
大拎仔	tuā-lîng-á
大拎網	tuā-lîng-bāng
大拖	tuā-thua
大拚	tuā-piànn
大拚掃	tuā-piànn-sàu
大拜壽	tuā-pài-siū
大括號	tuā-kuat-hō
大挑	tuā-thiau
大捗拇	tuā-pōo-bú
大捗拇	tuǎ-pǒo-bú
大捗翁	tuā-pu-ong
大捙拚	tuā-tshia-piànn
大捷	tāi-tsia̍t
大排	tuā-pâi
大掘	tuā-ku̍t
大提琴	tuā-thê-khîm
大揚	tāi-iâng
大揲溜溜	tāi-ia̍t-liu-liu
大摒掃	tuā-piànn-sàu
大摸	tuā-bong
大操	tuā-tshau
大支柱	tuā-ki-thiāu
大收	tuā-siu
大政府	tuā-tsìng-hú
大故	tāi-kòo
大敗	tuā-pāi
大敗	tāi-pāi
大敗市	tuā-pāi-tshī
大數	tuā-sòo
大數	tāi-sòo
大數據	tuā sòo-kì
大數據	tuā sòo-kù
大數據	tāi-sòo-kì
大斂	tāi-liām
大斗	tuā-táu
大斗柚	tuā-táu-iū
大斗碗	tuā-táu-uánn
大料	tuā-liāu
大斡彎	tuā-uat-uan
大斧	tuā-póo
大新婦	tuā-sin-pū
大方	tāi-hong
大方大方	tāi-hong-tāi-hong
大於	tuā-î
大於	tāi-î
大旁	tuā-pîng
大族	tuā-tso̍k
大族	tāi-tso̍k
大日	tuā-ji̍t
大日	tuā-li̍t
大日子	tuā-ji̍t-tsí
大日虎	tuā-ji̍t-hóo
大日虎	tuā-li̍t-hóo
大日辰	tuā-ji̍t-sîn
大日頭	tuā-ji̍t-thâu
大旬	tuā-sûn
大旱	tuā-uānn
大旱	tāi-hān
大春元	tāi-tshun-guân
大昨日	tuā-tso̍h--ji̍t
大昨日	tuā-tso̍h--li̍t
大昨日	tuā-tso̍h-ji̍t
大是兄	tuā-sī-hiann
大晏	tuā-uànn
大晡日	tuā-poo-ji̍t
大晡日	tuā-poo-li̍t
大普	tuā-phóo
大智	tāi-tì
大暑	tāi-sí
大暑	tāi-sír
大暑	tāi-sú
大暝日	tuā-mê-ji̍t
大曲	tuā-khik
大會	tuā-huē
大會	tāi-huē
大會狀	tāi-huē-tsiōng
大月	tuā-ge̍h
